SPR,SPQ,s,Pq,Pr,l,m,median_total_cells,median_resistant_cells,median_transient_cells,median_total_resistant_cells,resistant_fraction,total_resistant_fraction,primary_metric,final_state,num_replicates,replicate_1_primary_metric,replicate_2_primary_metric,replicate_3_primary_metric,replicate_4_primary_metric,replicate_5_primary_metric,replicate_6_primary_metric,replicate_7_primary_metric,replicate_8_primary_metric,replicate_9_primary_metric,replicate_10_primary_metric
2.0,8.0,0.05,1.677313139512559e-05,0.006766764161830635,1.677313139512559e-05,5.93886462882096e-07,4080391386.0,4010494671.5,320895.5,4010815567.0,0.9828700955648964,0.9829487388786483,0.9829487388786483,relapsed,10,0.984329032831319,0.9856373537182814,0.9853436300384599,0.9842542512032819,0.982181801033293,0.9817947196346971,0.9828033063782251,0.9837253302171945,0.980662202715447,0.9800122382084652
2.0,8.5,0.05,1.0173418450532209e-05,0.006766764161830635,1.0173418450532209e-05,5.93886462882096e-07,4101532170.5,4035400262.0,171185.0,4035571447.0,0.9838762916512884,0.9839180284932498,0.9839180284932498,relapsed,10,0.9911391752029983,0.979737734184641,0.9852372258778807,0.956604950010414,0.9838377587343272,0.9854954014680232,0.982774968994285,0.9840475162773054,0.9836458303771425,0.9821113043776264
2.0,9.0,0.05,6.1704902043339776e-06,0.006766764161830635,6.1704902043339776e-06,5.93886462882096e-07,4116790910.5,4047812002.5,90665.5,4047902668.0,0.9832444956521675,0.983266518995585,0.983266518995585,relapsed,10,0.9830330001756589,0.986027022331184,0.9803984064535902,0.9833609275023982,0.9828887899196255,0.9831325561210464,0.983061682228677,0.9917996701432422,0.9823555219542317,0.9824865923880357
2.0,9.5,0.05,3.74259149438503e-06,0.006766764161830635,3.74259149438503e-06,5.93886462882096e-07,4110589825.0,4042564128.5,57000.5,4042621129.0,0.9834511105714616,0.9834649773162419,0.9834649773162419,relapsed,10,0.9851231712249041,0.9825965282748933,0.9818304385936816,0.9836417008947821,0.9820950984132444,0.9850706646205697,0.9741413448217657,0.9851361377586447,0.9749172533373253,0.9870095070844908
2.0,10.0,0.05,2.2699964881242426e-06,0.006766764161830635,2.2699964881242426e-06,5.93886462882096e-07,4116655055.0,4012211370.5,44196.0,4012255566.5,0.9746289929312525,0.97463972883198,0.97463972883198,relapsed,10,0.9832420375157784,0.9806557482236857,0.9819731274016679,0.9607160571689365,0.9837487160368569,0.9805550133501164,0.9873668943437757,0.9796315037957505,0.9824281935793907,0.9833628173678465
2.0,10.5,0.05,1.376822467487358e-06,0.006766764161830635,1.376822467487358e-06,5.93886462882096e-07,4070121636.0,4021539835.5,12375.5,4021552211.0,0.9880637964059117,0.9880668369784318,0.9880668369784318,relapsed,10,0.9952065790975576,0.986899518197183,0.9871081231552702,0.9852361985104708,0.9971918172604465,0.9847709161031738,0.9814166244840863,0.9695184015050066,0.9806098231356721,0.985387170324762
2.0,11.0,0.05,8.35085039512283e-07,0.006766764161830635,8.35085039512283e-07,5.93886462882096e-07,4080983783.0,4001173904.0,13531.5,4001187435.5,0.9804434706816378,0.9804467864262523,0.9804467864262523,relapsed,10,0.9801027713638307,0.9783660608892136,0.9815268288919969,0.9852569942190554,0.9820662991260123,0.9863088572835564,0.9829647622606075,0.9808217701288049,0.9844616935013749,0.9813114790783716
2.0,11.5,0.05,5.065046799315356e-07,0.006766764161830635,5.065046799315356e-07,5.93886462882096e-07,4078028809.0,4006795542.5,5885.0,4006801427.5,0.982532426857115,0.9825338699562876,0.9825338699562876,relapsed,10,0.9856284694603965,0.9811164746258653,0.9857704508303828,0.9832905080181479,0.9827761630226903,0.9790377914238757,0.9814056031045624,0.9829238882280594,0.9847701038442267,0.9811423906071717
2.0,12.0,0.05,3.072106176664105e-07,0.006766764161830635,3.072106176664105e-07,5.93886462882096e-07,4127886161.0,4056498813.5,6965.0,4056505778.5,0.9827060764963765,0.9827077638006597,0.9827077638006597,relapsed,10,0.9876470677670381,0.9799251213560065,0.9831173757240772,0.9789021164988888,0.9759787932883299,0.9795464592780684,0.9844999486485234,0.9814543901374966,0.976656159801475,0.9824687533415153
2.0,12.5,0.05,1.8633265860393355e-07,0.006766764161830635,1.8633265860393355e-07,5.93886462882096e-07,4107767716.0,4028990960.0,1360.5,4028992320.5,0.980822490109857,0.980822821311642,0.980822821311642,relapsed,10,0.9841178857254399,0.978322641088346,0.9703520399965678,0.9827085526585064,0.9864325600078978,0.9771094735676606,0.9280015681426093,0.9819850166774308,0.9820098716624728,0.9838419462615103
2.0,13.0,0.05,1.1301647034905273e-07,0.006766764161830635,1.1301647034905273e-07,5.93886462882096e-07,4050006984.5,3982943788.0,929.0,3982944717.0,0.9834412146061325,0.9834414439884529,0.9834414439884529,relapsed,10,0.982568953788592,0.980081069555772,0.9795516515708612,0.9838698772011399,0.9843074066691327,0.9788190985693795,0.9809258389435411,0.9947069897522912,0.9828684828082226,0.9769939050884912
2.0,13.5,0.05,6.854795431920423e-08,0.006766764161830635,6.854795431920423e-08,5.93886462882096e-07,4117844145.0,4050081140.5,427.5,4050081568.0,0.9835440579793969,0.9835441617958565,0.9835441617958565,relapsed,10,0.9789958186247356,0.9837886390755716,0.9774554552879667,0.9821816559425777,0.9833002986795866,0.9856445897219509,0.9888784223120682,0.982564133216726,0.978835498084538,0.9792471552510847
2.0,14.0,0.05,4.15764359551784e-08,0.006766764161830635,4.15764359551784e-08,5.93886462882096e-07,4128153101.5,4040871222.5,369.0,4040871591.5,0.9788569181292512,0.9788570075154709,0.9788570075154709,relapsed,10,0.951265653958831,0.9902184396943828,0.9810591808164031,0.9841207491490016,0.9850625257429751,0.9866369706240494,0.9787979267576884,0.976670528690816,0.9795096483880609,0.9810477630178186
2.0,14.5,0.05,2.5217383128394405e-08,0.006766764161830635,2.5217383128394405e-08,5.93886462882096e-07,4098647558.5,4013512007.5,155.0,4013512162.5,0.9792283796582019,0.9792284174755544,0.9792284174755544,relapsed,10,0.9809522576520413,0.9839096960352782,0.9830917825454469,0.9832113043164058,0.9843559518349234,0.9714679243261356,0.9816295497426294,0.9795125485173953,0.9833817975644938,0.9821092049801201
2.0,15.0,0.05,1.529511602509129e-08,0.006766764161830635,1.529511602509129e-08,5.93886462882096e-07,4061498476.5,3995482482.5,36.0,3995482518.5,0.9837459020649715,0.9837459109286951,0.9837459109286951,relapsed,10,0.9856677704608847,0.9725091061671424,0.9743218614516519,0.9811884105125485,0.9826157555987136,0.9864307431015662,0.9835987650548645,0.982737241532199,0.9759464955586209,0.982627974025213
2.0,15.5,0.05,9.276956813079893e-09,0.006766764161830635,9.276956813079893e-09,5.93886462882096e-07,4116126717.0,4040251927.0,39.5,4040251966.5,0.9815664591455288,0.9815664687419292,0.9815664687419292,relapsed,10,0.9824063892756322,0.9815238869171488,0.9840439635501604,0.969207742065934,0.9846750002024353,0.9845043615261156,0.9756139919522433,0.9799477794195959,0.982566728795863,0.9720252864521742
2.0,16.0,0.05,5.6267587359629565e-09,0.006766764161830635,5.6267587359629565e-09,5.93886462882096e-07,4105178185.0,4027875336.0,6.5,4027875342.5,0.9811694290682781,0.9811694306516442,0.9811694306516442,relapsed,10,0.987549353385763,0.9838384848062406,0.9818818062966345,0.9818563802087044,0.9831968617969642,0.9849127276366197,0.9820900565283206,0.9837923602080608,0.9806404037253695,0.9381268913473174
2.0,16.5,0.05,3.412801688167435e-09,0.006766764161830635,3.412801688167435e-09,5.93886462882096e-07,4106063633.0,4040312562.0,3.5,4040312565.5,0.983986835841616,0.9839868366940138,0.9839868366940138,relapsed,10,0.9881309451915973,0.9803356083605302,0.984845562143806,0.9922177187019062,0.9789170526212249,0.9974710197639799,0.9798636823404356,0.9808344355687438,0.985278106572137,0.9789425777210697
2.0,17.0,0.05,2.0699688593925834e-09,0.006766764161830635,2.0699688593925834e-09,5.93886462882096e-07,4099034265.0,3984408589.0,33.0,3984408622.0,0.9720359312487963,0.9720359392994731,0.9720359392994731,relapsed,10,0.9907961229835743,0.9824670181745941,0.9835506072862236,0.9825566314879097,0.9675063567929469,0.9846053859180215,0.9876700330304703,0.9807140170293202,0.9571648008636032,0.9825438956050527
2.0,17.5,0.05,1.2554995778719909e-09,0.006766764161830635,1.2554995778719909e-09,5.93886462882096e-07,4093125055.0,4004435607.0,0.0,4004435607.0,0.978332094229161,0.978332094229161,0.978332094229161,relapsed,10,0.9813306884759289,0.9803841928249327,0.9822710577606026,0.9765588571329736,0.9851177818070753,0.9878758272031605,0.9580998503103259,0.9796357134284668,0.9847265052965003,0.9812236885429052
2.0,18.0,0.05,7.614989872356315e-10,0.006766764161830635,7.614989872356315e-10,5.93886462882096e-07,4076527780.0,3997833526.0,0.0,3997833526.0,0.9806957640798906,0.9806957640798906,0.9806957640798906,relapsed,10,0.9820771313787544,0.9784334447771671,0.9792940297929792,0.9826171067452936,0.9830029340498957,0.9919789995463412,0.9829554680154688,0.9749840943559746,0.9830801100048546,0.981229669383237
2.0,18.5,0.05,4.6187248309852977e-10,0.006766764161830635,4.6187248309852977e-10,5.93886462882096e-07,4086647159.0,4020957490.0,0.0,4020957490.0,0.9839257791426079,0.9839257791426079,0.9839257791426079,relapsed,10,0.9869842295400792,0.982791209622115,0.9790687208884183,0.9756357775099805,0.9795850992985788,0.9832206998898084,0.9826479068648979,0.9859621050799073,0.9795974857347011,0.9744926051481786
2.0,19.0,0.05,2.801398218768634e-10,0.006766764161830635,2.801398218768634e-10,5.93886462882096e-07,4057695393.0,3998241941.5,0.0,3998241941.5,0.9853479757000577,0.9853479757000577,0.9853479757000577,relapsed,10,0.9819517957556635,0.9822600659644461,0.9801074159478617,0.9836824918902882,0.9831589216509914,0.9783358942059937,0.9724012058604301,0.9830993912831918,0.9887135220998055,0.9806791009530348
2.0,19.5,0.05,1.6991339097475358e-10,0.006766764161830635,1.6991339097475358e-10,5.93886462882096e-07,4056750779.0,3991259200.0,0.0,3991259200.0,0.9838561492761594,0.9838561492761594,0.9838561492761594,relapsed,10,0.9762439028997384,0.9836134318892117,0.9827700723273702,0.9870537739779829,0.9853174541485046,0.9459783527770809,0.992825169181987,0.9952466604112232,0.9815300621283394,0.9749241818003402
2.0,20.0,0.05,1.030576811219279e-10,0.006766764161830635,1.030576811219279e-10,5.93886462882096e-07,4085222118.5,4002966470.0,0.0,4002966470.0,0.9798650731553852,0.9798650731553852,0.9798650731553852,relapsed,10,0.9801506631664356,0.98332037732101,0.9835862376375318,0.9811860452969715,0.9688639293742306,0.983257190555061,0.9804843778264395,0.9841029424241106,0.9783344710410514,0.9792471857286307
2.0,20.5,0.05,6.250764331933714e-11,0.006766764161830635,6.250764331933714e-11,5.93886462882096e-07,4066849322.0,3952054603.0,0.0,3952054603.0,0.9717730582298667,0.9717730582298667,0.9717730582298667,relapsed,10,0.9811673550262547,0.9760486070306502,0.9551889411519892,0.9796031110310274,0.9138624175094456,0.9854127274726151,0.9919430134552781,0.938970172138472,0.9817773998174371,0.980117093539023
2.0,21.0,0.05,3.791280213955954e-11,0.006766764161830635,3.791280213955954e-11,5.93886462882096e-07,4083648963.0,4022286285.5,0.0,4022286285.5,0.9849735670093149,0.9849735670093149,0.9849735670093149,relapsed,10,0.9810032383950855,0.9837858439726956,0.9802479297258897,0.9990339143818692,0.9851408854269973,0.9798314642433489,0.9831283245979459,0.9816350823971046,0.9837550729033078,0.9824908588672221
2.0,21.5,0.05,2.2995276893261585e-11,0.006766764161830635,2.2995276893261585e-11,5.93886462882096e-07,4079072272.0,4012882632.5,0.0,4012882632.5,0.9837733594586333,0.9837733594586333,0.9837733594586333,relapsed,10,0.9851669265927316,0.9787029864789047,0.9853036814141463,0.9832605706077979,0.9669166575613828,0.9829899271784128,0.9885750476693604,0.9816367970150177,0.9888987231464775,0.9787563897900159
2.0,22.0,0.05,1.3947340464344626e-11,0.006766764161830635,1.3947340464344626e-11,5.93886462882096e-07,4099362242.5,4016944127.0,0.0,4016944127.0,0.9798948932481416,0.9798948932481416,0.9798948932481416,relapsed,10,0.9830393281681442,0.9699577218643457,0.9788007473355623,0.9625618534178995,0.9829999489896529,0.9832211362001697,0.9776115725923673,0.9824363261398429,0.9811661300961152,0.9829921635942854
2.5,2.0,0.05,0.006766764161830635,0.00410424993119494,0.006766764161830635,5.93886462882096e-07,4121365270.0,4005469292.5,37005954.0,4042475246.5,0.9718792269290899,0.9808582791546647,0.9808582791546647,relapsed,10,0.9921347655906606,0.9890048918771154,0.9935449122354918,0.9779700835727716,0.9901751950485524,0.9922648347496984,0.9890383891674296,0.9870084935186704,0.9913881780269338,0.9921535306819809
2.5,2.5,0.05,0.00410424993119494,0.00410424993119494,0.00410424993119494,5.93886462882096e-07,4097598866.5,3922369269.0,68741737.5,3991111006.5,0.9572360293896524,0.9740121316240608,0.9740121316240608,relapsed,10,0.9819766154873893,0.9945533869855304,0.9854546921648535,0.9374207051170519,0.9808155630296972,0.9184445786135867,0.977827586110728,0.9832017930976458,0.9850096523453638,0.9712586810642487
2.5,3.0,0.05,0.0024893534183931974,0.00410424993119494,0.0024893534183931974,5.93886462882096e-07,4062718766.0,3834986068.5,92132506.5,3927118575.0,0.943945739142506,0.9666232887851337,0.9666232887851337,relapsed,10,0.9705038107507787,0.9652048860557219,0.9667896933274069,0.9535231739127864,0.9677675848224869,0.9499703850274954,0.963108722104487,0.9734590559542058,0.9832158280829373,0.9857289164526062
2.5,3.5,0.05,0.0015098691711159253,0.00410424993119494,0.0015098691711159253,5.93886462882096e-07,4101491850.0,3810242316.5,94823600.0,3905065916.5,0.9289893667593171,0.9521086617543809,0.9521086617543809,relapsed,10,0.954221844492073,0.9588157647417493,0.9665068387903964,0.9564436745089191,0.9258231288541895,0.9416904441786251,0.9481301991703522,0.956604745292903,0.9515666511428418,0.9408053238888245
2.5,4.0,0.05,0.0009157819444367091,0.00410424993119494,0.0009157819444367091,5.93886462882096e-07,4087985523.5,3735356411.0,84273401.0,3819629812.0,0.9137401268979811,0.9343550240192038,0.9343550240192038,relapsed,10,0.935006631517486,0.9204304393912507,0.8920526196567024,0.9289672443363196,0.9322828304235151,0.9151707739469378,0.949537765914211,0.9417220523385588,0.947690990270505,0.9488156696681737
2.5,4.5,0.05,0.0005554498269121153,0.00410424993119494,0.0005554498269121153,5.93886462882096e-07,4076913325.5,3674636216.5,64781988.5,3739418205.0,0.9013280202736064,0.9172179799876886,0.9172179799876886,relapsed,10,0.9285407680984743,0.9106351488396938,0.9163817600067281,0.7350746904973509,0.9197367936127983,0.9174180835656178,0.9582530013325838,0.9007672537540437,0.9241659646572706,0.9122963119941022
2.5,5.0,0.05,0.00033689734995427336,0.00410424993119494,0.00033689734995427336,5.93886462882096e-07,4066810668.0,3648817116.5,42537202.5,3691354319.0,0.8972183399662509,0.9076779374180594,0.9076779374180594,relapsed,10,0.8864134987191007,0.9234288423365383,0.8602887271754454,0.9612035312546721,0.897578961116957,0.9333111632408762,0.9217209936136461,0.9104481600890605,0.9172307479149991,0.8959565279419311
2.5,5.5,0.05,0.00020433857192320336,0.00410424993119494,0.00020433857192320336,5.93886462882096e-07,4123284550.5,3641165305.0,29315898.5,3670481203.5,0.8830739815321411,0.8901838227621007,0.8901838227621007,relapsed,10,0.8875787315517977,0.9044034519825116,0.8932185476067798,0.8924950758267698,0.9006360165494873,0.9005036316712439,0.9004959582552694,0.9150941158602868,0.8651174930615089,0.8688616501559134
2.5,6.0,0.05,0.00012393760883331792,0.00410424993119494,0.00012393760883331792,5.93886462882096e-07,4149581301.5,3762962019.5,13916492.5,3776878512.0,0.9068293271274758,0.9101830371740699,0.9101830371740699,relapsed,10,0.9063464057388174,0.9304078406632282,0.9238136267797586,0.8954884222680279,0.9650833620107708,0.9019135743332319,0.8567421404737836,0.9743521281511778,0.910968320865159,0.9136958069030183
2.5,6.5,0.05,7.517195964887863e-05,0.00410424993119494,7.517195964887863e-05,5.93886462882096e-07,4094711681.0,3667247948.0,10057956.5,3677305904.5,0.8956059018798593,0.8980622302574275,0.8980622302574275,relapsed,10,0.8703009195741457,0.9189914385670012,0.9096766016420503,0.8886702543289893,0.8987988311049784,0.9260492359768134,0.7261493343711237,0.9126876476491447,0.9299292511234836,0.8965020957222888
2.5,7.0,0.05,4.559409827772582e-05,0.00410424993119494,4.559409827772582e-05,5.93886462882096e-07,4106770838.0,3513549407.0,7897976.0,3521447383.0,0.8555503936302179,0.8574735532881468,0.8574735532881468,relapsed,10,0.8404848979195035,0.7015702798391554,0.8820193319952874,0.912452685018259,0.8900236587645184,0.6731367878260879,0.8354060112495976,0.8952622276658999,0.8945132863138369,0.8041258685385888
2.5,7.5,0.05,2.765421850739168e-05,0.00410424993119494,2.765421850739168e-05,5.93886462882096e-07,4094291082.5,3637875135.0,3446196.0,3641321331.0,0.8885238156488596,0.8893655232682153,0.8893655232682153,relapsed,10,0.9588102950120986,0.8932957256311054,0.9072913745083331,0.8155864767211701,0.9027107774138753,0.7436582049378178,0.8841322369978968,0.8521034416749812,0.8993279960099995,0.8973084600869884
2.5,8.0,0.05,1.677313139512559e-05,0.00410424993119494,1.677313139512559e-05,5.93886462882096e-07,4120896272.5,3629030113.5,2085098.5,3631115212.0,0.880640975536712,0.8811469573334183,0.8811469573334183,relapsed,10,0.8863510705000867,0.8918724591851286,0.8993350028899871,0.8983482465476299,0.8837472441150593,0.8477409270186497,0.8932337199333841,0.8875905660406236,0.8792453125131104,0.886149933465159
2.5,8.5,0.05,1.0173418450532209e-05,0.00410424993119494,1.0173418450532209e-05,5.93886462882096e-07,4058069282.0,3602671962.0,1052666.5,3603724628.5,0.8877798065153881,0.888039207335544,0.888039207335544,relapsed,10,0.9095497568653675,0.8857181053990495,0.9068590717285221,0.8836411383956614,0.9151047622901888,0.8611551429278392,0.8908816158513427,0.8935531258880032,0.8889824654733487,0.8895827966818921
2.5,9.0,0.05,6.1704902043339776e-06,0.00410424993119494,6.1704902043339776e-06,5.93886462882096e-07,4072421009.0,3562748590.0,864204.5,3563612794.5,0.8748478072690348,0.8750600162960706,0.8750600162960706,relapsed,10,0.7231832368678373,0.8795003296462945,0.9136600787902839,0.860664755945922,0.8894736383909323,0.8881869797154971,0.7969293634317921,0.8047177361118752,0.8884396919630418,0.8925284792322393
2.5,9.5,0.05,3.74259149438503e-06,0.00410424993119494,3.74259149438503e-06,5.93886462882096e-07,4080414308.0,3623393287.0,494916.5,3623888203.5,0.8879964173971326,0.8881177081442584,0.8881177081442584,relapsed,10,0.898403939494159,0.8689245291266797,0.9255711578937893,0.8862150750287853,0.8508582389410952,0.8745075839820476,0.9006020144365289,0.8983917561561088,0.9310132142653239,0.8862105967503445
2.5,10.0,0.05,2.2699964881242426e-06,0.00410424993119494,2.2699964881242426e-06,5.93886462882096e-07,4078455410.0,3609544864.0,237001.0,3609781865.0,0.8850274187501783,0.8850855292298022,0.8850855292298022,relapsed,10,0.882857976404927,0.8964109489043067,0.9071388898756897,0.9051079568963284,0.8416890087783286,0.8748209386581736,0.9682876193991597,0.8945087232337237,0.7341962336934235,0.8918423100792366
2.5,10.5,0.05,1.376822467487358e-06,0.00410424993119494,1.376822467487358e-06,5.93886462882096e-07,4116109123.0,3684354444.0,145494.5,3684499938.5,0.8951061145129898,0.8951414620938367,0.8951414620938367,relapsed,10,0.9002601039264971,0.8607329660819362,0.8994431440035573,0.895254267627957,0.8876751904505061,0.8890480074779511,0.912114767300307,0.8946131165334684,0.8925281282669045,0.8589219942783571
2.5,11.0,0.05,8.35085039512283e-07,0.00410424993119494,8.35085039512283e-07,5.93886462882096e-07,4068011472.5,3615498516.0,69089.5,3615567605.5,0.8887631070956867,0.8887800907006906,0.8887800907006906,relapsed,10,0.8972452233235962,0.8720358528640177,0.843136937492464,0.9178403294293365,0.8759183594431973,0.892607855773417,0.8955963301001586,0.8990244942672716,0.893582968758341,0.8952426246958236
2.5,11.5,0.05,5.065046799315356e-07,0.00410424993119494,5.065046799315356e-07,5.93886462882096e-07,4049850824.5,3625416778.0,39085.0,3625455863.0,0.8951976097656879,0.8952072607384505,0.8952072607384505,relapsed,10,0.8851610459394945,0.890763790420634,0.8895989788989414,0.8901519977582609,0.8902390789551846,0.901437511345679,0.891086869291706,0.8960214990670132,0.8990479500600191,0.897874657759928
2.5,12.0,0.05,3.072106176664105e-07,0.00410424993119494,3.072106176664105e-07,5.93886462882096e-07,4125231634.5,3696924309.5,18741.5,3696943051.0,0.8961737514524046,0.8961782945912294,0.8961782945912294,relapsed,10,0.8339774694378014,0.8957799205506649,0.8925743529799413,0.843237997447873,0.9180344232650705,0.9000457964925274,0.9084715794528263,0.9330758006349913,0.8910804928201559,0.9030584806503473
2.5,12.5,0.05,1.8633265860393355e-07,0.00410424993119494,1.8633265860393355e-07,5.93886462882096e-07,4076881700.5,3596163363.5,16548.0,3596179911.5,0.8820867583817692,0.8820908173663599,0.8820908173663599,relapsed,10,0.9025454875613668,0.8813120328754149,0.8229468277850862,0.9119505334666296,0.8708442063873997,0.8742912187363641,0.7618464516113004,0.8799856813052264,0.8831617141974677,0.9123776496670573
2.5,13.0,0.05,1.1301647034905273e-07,0.00410424993119494,1.1301647034905273e-07,5.93886462882096e-07,4120797827.0,3643049143.0,8382.5,3643057525.5,0.8840640322440162,0.8840660664374788,0.8840660664374788,relapsed,10,0.8777372550245871,0.8889239304044922,0.8969921222910432,0.8241040595072741,0.8784124437322773,0.9033507272976666,0.902537945757797,0.8950668370872704,0.8897451165156683,0.8963172113487673
2.5,13.5,0.05,6.854795431920423e-08,0.00410424993119494,6.854795431920423e-08,5.93886462882096e-07,4081104164.0,3575576095.0,6137.0,3575582232.0,0.8761295843758816,0.8761310881355882,0.8761310881355882,relapsed,10,0.8831985109132229,0.7329932451668322,0.8793927963307004,0.9022664635383738,0.9388624701128786,0.765821145117532,0.8826732160591485,0.8897221943746929,0.8938828918007352,0.8854086311505421
2.5,14.0,0.05,4.15764359551784e-08,0.00410424993119494,4.15764359551784e-08,5.93886462882096e-07,4144356343.0,3684468442.0,1940.5,3684470382.5,0.889032732000285,0.8890332002273965,0.8890332002273965,relapsed,10,0.8883708517801872,0.904179371898471,0.8692138743221285,0.9129153323138505,0.8870122508663882,0.8912826885758199,0.9085324638402011,0.8927988080130642,0.8846015626458464,0.8770323188794685
