SPR,PQR,primary_metric_file1,primary_metric_file2
4.0,-1.75,0.1022556251553256,0.1032792413510999
4.0,-1.5,0.1222184734138851,0.1226701665831542
4.0,-1.25,0.1568751838630412,0.1447482355856873
4.0,-1.0,0.1882116353558406,0.1644399581130636
4.0,-0.75,0.2080384899171692,0.1956960213672727
4.0,-0.5,0.2498501197854697,0.2373822799956444
4.0,-0.25,0.2853816608402222,0.257450365645003
4.0,0.0,0.3114883589711762,0.302026906567572
4.0,0.25,0.3390867110316204,0.3207687802474872
4.0,0.5,0.3593602760615407,0.3440400542976577
4.0,0.75,0.3723636024384336,0.3410604151420864
4.0,1.0,0.3616885237579981,0.3345442604165656
4.0,1.25,0.3502949661609893,0.3300362138634065
4.0,1.5,0.2869499460328515,0.2789833135384749
4.25,-5.0,0.0041486608248759,0.0040315814342318
4.25,-4.75,0.0054578162081015,0.0058514396281428
4.25,-4.5,0.0072523479696768,0.0069365334488583
4.25,-4.25,0.0095424902,0.0094564963110638
4.25,-4.0,0.0119743661071901,0.0125059324899225
4.25,-3.75,0.0151914286739307,0.0153237293773626
4.25,-3.5,0.0215258848318447,0.0182294597719198
4.25,-3.25,0.0277981395510612,0.0260556402692203
4.25,-3.0,0.0335557932062784,0.0302104284526546
4.25,-2.75,0.0409561534218035,0.0425052036805803
4.25,-2.5,0.0513421730456382,0.0547023761187941
4.25,-2.25,0.0709638704886219,0.067446592029776
4.25,-2.0,0.0933119331120174,0.0827291535803273
4.25,-1.75,0.1224554731955771,0.1029267277640029
4.25,-1.5,0.1320388107851705,0.1267737423727108
4.25,-1.25,0.1627754310663144,0.1552223325538323
4.25,-1.0,0.1924942860676861,0.1967361127831522
4.25,-0.75,0.2237676300964449,0.2271441080479709
4.25,-0.5,0.285450372226011,0.2782508198719328
4.25,-0.25,0.30156377662366,0.3134067149860838
4.25,0.0,0.3456454361034739,0.3498719477614113
4.25,0.25,0.3822175457507771,0.3612042233245103
4.25,0.5,0.4257498037696396,0.4034729556439922
4.25,0.75,0.4322543799744617,0.4239408357042144
4.25,1.0,0.4447325947926907,0.4491548101745005
4.25,1.25,0.4329085286580966,0.4391510931373406
4.25,1.5,0.4168228368717628,0.3902194272703893
4.25,1.75,0.3949029325850124,0.3582905420332288
4.5,-5.0,0.0051246332028213,0.0048759555129749
4.5,-4.75,0.0058390337488337,0.0049549784750461
4.5,-4.5,0.0072557208110995,0.0073453605270328
4.5,-4.25,0.0096243881229841,0.0089780211889945
4.5,-4.0,0.0126101001171516,0.0136905352210612
4.5,-3.75,0.0184764659211349,0.0144173440447935
4.5,-3.5,0.0241002681575101,0.0199953339351395
4.5,-3.25,0.0315147606181802,0.0310951948594418
4.5,-3.0,0.0340996445180817,0.0360956734876916
4.5,-2.75,0.0526534006001176,0.043869620984669
4.5,-2.5,0.0559156866251245,0.0477129957773569
4.5,-2.25,0.0715736780889764,0.0755038314794451
4.5,-2.0,0.0988168395477208,0.0898358262457436
4.5,-1.75,0.1193216671286387,0.1255467776831246
4.5,-1.5,0.1350053588855981,0.128118262308584
4.5,-1.25,0.1799819580005379,0.1692069273250926
4.5,-1.0,0.2134463265106699,0.2042716422300575
4.5,-0.75,0.2496452840564828,0.2503861367280116
4.5,-0.5,0.2924428227866037,0.2807264844289812
4.5,-0.25,0.3558893516531266,0.320623972469114
4.5,0.0,0.3898058082021822,0.3803432104762926
4.5,0.25,0.4156143886311998,0.4185790011745499
4.5,0.5,0.4671510346510607,0.4550363821272766
4.5,0.75,0.510072935269122,0.4765942856039047
4.5,1.0,0.5382798619672987,0.4957995022030088
4.5,1.25,0.5249791522514133,0.5087669996014191
4.5,1.5,0.538967137242047,0.5024897820835144
4.5,1.75,0.5200732937587105,0.4778469436581853
4.5,2.0,0.4601442536014063,0.4175907511855525
4.75,-5.0,0.0045171898601971,0.0041328037565269
4.75,-4.75,0.0054565698538104,0.0048976543315303
4.75,-4.5,0.007836844542319,0.0074930842770521
4.75,-4.25,0.0107519064522112,0.0109689624688251
4.75,-4.0,0.0146063571352756,0.0114561014174301
4.75,-3.75,0.0187136294173751,0.0158565004803611
4.75,-3.5,0.0208752933985306,0.0199292615463836
4.75,-3.25,0.0294925919321582,0.0272438796562544
4.75,-3.0,0.0353720908494646,0.0348521348276173
4.75,-2.75,0.042989442780978,0.0473794751138636
4.75,-2.5,0.0626775927067174,0.0635876470069641
4.75,-2.25,0.0715310469349883,0.0770558780298037
4.75,-2.0,0.0989500279667759,0.1094767185447236
4.75,-1.75,0.1275782345099736,0.110440878184449
4.75,-1.5,0.1389946384852546,0.1388591780156437
4.75,-1.25,0.1875768054555051,0.1733704820196603
4.75,-1.0,0.2167444573173272,0.2266592959645776
4.75,-0.75,0.266910417901833,0.2555870337112926
4.75,-0.5,0.3135998878422351,0.298482823142221
4.75,-0.25,0.3587830356117086,0.364590141321042
4.75,0.0,0.3918913358090123,0.3940876663916995
4.75,0.25,0.4627925255126369,0.4614341010621496
4.75,0.5,0.516159356688499,0.477291544047537
4.75,0.75,0.5273637314854955,0.5431394475418756
4.75,1.0,0.5636605372251366,0.5570018517233006
4.75,1.25,0.5990819463414689,0.558753753904961
4.75,1.5,0.5921414831694048,0.5760728895605411
4.75,1.75,0.5985259838468816,0.5624120554547597
4.75,2.0,0.5852640196244072,0.5406386658289802
4.75,2.25,0.5610352878545375,0.4839764358770543
5.0,-5.0,0.0042161566064322,0.0042232788721621
5.0,-4.75,0.0070517334134133,0.0056670359977996
5.0,-4.5,0.0072827032487612,0.0080975436528762
5.0,-4.25,0.0109772541842179,0.0093705592125672
5.0,-4.0,0.0163047643487468,0.0130632000104358
5.0,-3.75,0.0190625089360086,0.0169080705623922
5.0,-3.5,0.0212884713994028,0.018274181196774
5.0,-3.25,0.0348886494441797,0.0312316114086062
5.0,-3.0,0.0364711400823856,0.0356782212136576
5.0,-2.75,0.0525395983685777,0.0484943987165976
5.0,-2.5,0.0604665644982224,0.0618184953132213
5.0,-2.25,0.078406045665837,0.0770895089464898
5.0,-2.0,0.0945046192586877,0.0994750976446624
5.0,-1.75,0.1397449044510532,0.1207065955951701
5.0,-1.5,0.1604876644924377,0.1692240851442311
5.0,-1.25,0.198004620980389,0.2006482102235536
5.0,-1.0,0.2325938040161781,0.2428041260775457
5.0,-0.75,0.2719296872124731,0.2759052873403018
5.0,-0.5,0.3217496766412187,0.3177238553174266
5.0,-0.25,0.3832563660709113,0.3659386032944562
5.0,0.0,0.4201910818428713,0.4415571406463959
5.0,0.25,0.4875989268770744,0.4745540865625396
5.0,0.5,0.5243479561050722,0.5176054515338772
5.0,0.75,0.5768667715678062,0.5648548316240402
5.0,1.0,0.5968531234264157,0.5985373482772183
5.0,1.25,0.6314475758744721,0.6340211858051656
5.0,1.5,0.6692529775090252,0.6465071462765233
5.0,1.75,0.6867443916433831,0.6432131872399122
5.0,2.0,0.6664171608958205,0.6551247561995306
5.0,2.25,0.6296931606990357,0.6293180423670988
5.0,2.5,0.6047076881299702,0.561288635298107
5.25,-5.0,0.0054163191323158,0.0050752267554542
5.25,-4.75,0.0075180561746364,0.0051769724715022
5.25,-4.5,0.0102959405586173,0.0078833281263491
5.25,-4.25,0.0095904209792457,0.0096509698182089
5.25,-4.0,0.0130098140454328,0.0151422574658762
5.25,-3.75,0.0234387333201878,0.0193194001229151
5.25,-3.5,0.0202427631306279,0.021447631375249
5.25,-3.25,0.0289781326651995,0.0286344989401024
5.25,-3.0,0.0421424989878653,0.0349910045185999
5.25,-2.75,0.0551137036759677,0.0561337788249621
5.25,-2.5,0.0635674727907816,0.0594926874026062
5.25,-2.25,0.0913348702255625,0.0820071495926025
5.25,-2.0,0.1036782883907704,0.1143100072137837
5.25,-1.75,0.1222110081824481,0.1254158990194815
5.25,-1.5,0.1514911443596649,0.1522234443036778
5.25,-1.25,0.1925513182458776,0.1999424736727529
5.25,-1.0,0.228554888144377,0.2265723274658426
5.25,-0.75,0.315485556722147,0.3019406336568164
5.25,-0.5,0.3381446367607134,0.3135576211263077
5.25,-0.25,0.384379293183204,0.4078629357736969
5.25,0.0,0.4588730686214021,0.423178454128928
5.25,0.25,0.522087303314525,0.5374120791125115
5.25,0.5,0.5394079800931535,0.523101874118907
5.25,0.75,0.604248218972745,0.5923843611239569
5.25,1.0,0.6378164317905249,0.6109674735920502
5.25,1.25,0.654294785928078,0.6631092793300396
5.25,1.5,0.6950899301412956,0.6783202596636756
5.25,1.75,0.712815182076206,0.6871767717785721
5.25,2.0,0.7352379470171626,0.7064390717968749
5.25,2.25,0.7371244950761345,0.6978793010905147
5.25,2.5,0.7161995951021568,0.6796365722486115
5.25,2.75,0.6783209992453478,0.6703126988176993
5.5,-5.0,0.0041962487978056,0.0049107956841769
5.5,-4.75,0.0060240323355772,0.0056193394438994
5.5,-4.5,0.0080237716540585,0.0073428592984939
5.5,-4.25,0.0125132693784698,0.0118269743067627
5.5,-4.0,0.0133516668492024,0.0146785889543023
5.5,-3.75,0.0187002143727248,0.0210347102788876
5.5,-3.5,0.0223983544222369,0.0301878681116111
5.5,-3.25,0.0307566914015912,0.029413093015177
5.5,-3.0,0.0415735094525041,0.0399516712578288
5.5,-2.75,0.0486805563641983,0.0457106396456448
5.5,-2.5,0.0611560004726749,0.0613155849033534
5.5,-2.25,0.0812890173908922,0.0684219685746641
5.5,-2.0,0.0999642268872492,0.1005042418422683
5.5,-1.75,0.1364583221807956,0.1373077097562808
5.5,-1.5,0.1670050941653629,0.1558127856137501
5.5,-1.25,0.1923076929937035,0.1961079568639659
5.5,-1.0,0.2310808897246133,0.2563056955582943
5.5,-0.75,0.2775488401355951,0.2595649379747392
5.5,-0.5,0.3440205944111637,0.3322684725901731
5.5,-0.25,0.415396830570425,0.3999604700671648
5.5,0.0,0.4720052770809652,0.4290313373736837
5.5,0.25,0.5207741498448807,0.477045920234884
5.5,0.5,0.5863665333944141,0.547788570515565
5.5,0.75,0.6276902705520112,0.583631779943408
5.5,1.0,0.6572267917423146,0.6434163024491151
5.5,1.25,0.7055856391604551,0.6838520291586531
5.5,1.5,0.7366722422362406,0.715218537207831
5.5,1.75,0.7499176379429647,0.7487388451432135
5.5,2.0,0.780275223512079,0.7579528405939087
5.5,2.25,0.7704352703426012,0.7667651178365006
5.5,2.5,0.7627692411652104,0.7545318483142791
5.5,2.75,0.7639252014716857,0.7258276310627665
5.5,3.0,0.7356734212446886,0.708659991860059
5.75,-5.0,0.0062090249295213,0.004083897769366
5.75,-4.75,0.0082702665103931,0.0059372094814472
5.75,-4.5,0.007973295044962,0.0059972472880762
5.75,-4.25,0.0168496795893893,0.0111751864487982
5.75,-4.0,0.014793321114103,0.0126801905343156
5.75,-3.75,0.0208243308139434,0.0169160642916316
5.75,-3.5,0.0223198902496973,0.0194488952223561
5.75,-3.25,0.0298616647662226,0.0286384342768236
5.75,-3.0,0.0334078959530408,0.0326279785934036
5.75,-2.75,0.0462930427493044,0.0528798091965875
5.75,-2.5,0.0616904124917828,0.0585543909102819
5.75,-2.25,0.0763874420693351,0.080760514531376
5.75,-2.0,0.105834458092871,0.115064231412501
5.75,-1.75,0.1468093477106712,0.1204223124687553
5.75,-1.5,0.1590879612970129,0.161726687431694
5.75,-1.25,0.2033628589242374,0.2099992326769844
5.75,-1.0,0.2323102415851533,0.2336135721977418
5.75,-0.75,0.2871233558128058,0.3094007979365443
5.75,-0.5,0.3370530313506613,0.3506550249380591
5.75,-0.25,0.4304507890213434,0.3915738997320506
5.75,0.0,0.4871389766014818,0.4640016782647264
5.75,0.25,0.5163514406876344,0.5392504530182783
5.75,0.5,0.5785620834495733,0.5724994211324222
5.75,0.75,0.6305403700263428,0.623516514138005
5.75,1.0,0.6660587856685285,0.6584653151923759
5.75,1.25,0.7273598247001899,0.704887712690387
5.75,1.5,0.7602253078589226,0.7409408166331135
5.75,1.75,0.780264347789388,0.770151890561368
5.75,2.0,0.7913541201653427,0.7722713325082884
5.75,2.25,0.8133929765198643,0.8073506089063819
5.75,2.5,0.8351472398075757,0.8043836231677557
5.75,2.75,0.819308471035953,0.8167653401961608
5.75,3.0,0.8069812790394686,0.7921348892029247
5.75,3.25,0.7758106810210728,0.7441322378312003
6.0,-5.0,0.0058177279811983,0.004239504689577
6.0,-4.75,0.0075857103393671,0.0052624740302745
6.0,-4.5,0.0069660761268342,0.0072550603017534
6.0,-4.25,0.0115799352286197,0.0110757594773539
6.0,-4.0,0.0127732404050158,0.0176856463963607
6.0,-3.75,0.0177363194688107,0.0174262117873768
6.0,-3.5,0.0233390766333732,0.0256933182473412
6.0,-3.25,0.0282151754191763,0.0262711565342739
6.0,-3.0,0.0381946797978422,0.0348288671460198
6.0,-2.75,0.0465522935952244,0.0440857108575744
6.0,-2.5,0.0621286331435124,0.0584895036280048
6.0,-2.25,0.081689974902438,0.0903397991156851
6.0,-2.0,0.0995054306506225,0.0992672474397762
6.0,-1.75,0.1350396837741788,0.1229172326392971
6.0,-1.5,0.1737164785627285,0.1723826108533034
6.0,-1.25,0.2182923574814884,0.2119152578171886
6.0,-1.0,0.2224117038646339,0.2389948095539076
6.0,-0.75,0.3240480737823273,0.2942947397852038
6.0,-0.5,0.3645693902303489,0.3387276155871267
6.0,-0.25,0.373737782621917,0.425393662062941
6.0,0.0,0.4732512839657149,0.4736465680338131
6.0,0.25,0.5340885259268671,0.5133364137718887
6.0,0.5,0.5916321861765439,0.5706270402203452
6.0,0.75,0.6495047364604585,0.6272862233342266
6.0,1.0,0.7098359758940278,0.6711918870575211
6.0,1.25,0.7296170656053715,0.7319060284642984
6.0,1.5,0.7902719793675627,0.7462087581770364
6.0,1.75,0.8140085691966596,0.7924695073972765
6.0,2.0,0.8318623849535149,0.8176765770111163
6.0,2.25,0.8454162337857589,0.8294864391571868
6.0,2.5,0.8591179208712891,0.852866316735707
6.0,2.75,0.8663538035587609,0.8577763337412616
6.0,3.0,0.8653247396277577,0.8350726641239495
6.0,3.25,0.8381622079115137,0.8378551747720441
6.0,3.5,0.8210969827365311,0.8034719503750718
6.25,-5.0,0.0042928087230986,0.0049995211723748
6.25,-4.75,0.00675442699685,0.005474981072355
6.25,-4.5,0.0107482789598554,0.0098444639666031
6.25,-4.25,0.0134506873258529,0.00862773638063
6.25,-4.0,0.0142719280445054,0.0143835991693334
6.25,-3.75,0.01882396778206,0.0155900987516149
6.25,-3.5,0.0224173572533029,0.0206533128398537
6.25,-3.25,0.0336915061473742,0.0297826626607452
6.25,-3.0,0.0413684111799903,0.0425002787114897
6.25,-2.75,0.0499350011165029,0.0499884425311463
6.25,-2.5,0.0662440684024673,0.0566533241649684
6.25,-2.25,0.0897398397815149,0.0793933274084088
6.25,-2.0,0.0991524190443548,0.1066100610952171
6.25,-1.75,0.143970968003393,0.1367134331457601
6.25,-1.5,0.1640222635964157,0.1649461314460451
6.25,-1.25,0.1943217633221418,0.1889601878242076
6.25,-1.0,0.2561903833361763,0.250857932833918
6.25,-0.75,0.3053465480054182,0.304468627579506
6.25,-0.5,0.3431152673536558,0.3357471875894053
6.25,-0.25,0.4477783392180149,0.380607495228893
6.25,0.0,0.4698137587054373,0.4970783095044268
6.25,0.25,0.5876037806601949,0.5243256156504457
6.25,0.5,0.5867639689300029,0.5920266603566822
6.25,0.75,0.6564917085452299,0.6449697923637634
6.25,1.0,0.6890552132544301,0.6984582662639742
6.25,1.25,0.7550529115298027,0.7326914740166722
6.25,1.5,0.7807140749172784,0.7722995232984952
6.25,1.75,0.8047081034011991,0.819439769661425
6.25,2.0,0.8495765510526833,0.8379562806942823
6.25,2.25,0.8544115054949677,0.8523610500828863
6.25,2.5,0.8582213114984822,0.8803823460436316
6.25,2.75,0.886493106420879,0.867934482712744
6.25,3.0,0.8963769208224018,0.8890170592480577
6.25,3.25,0.8889954706186346,0.8761754394670838
6.25,3.5,0.8812260239998347,0.8574540968070486
6.25,3.75,0.8741067938024527,0.8607832630632889
6.5,-5.0,0.0044866513402272,0.0055954558717425
6.5,-4.75,0.0086997574313924,0.0055278765144082
6.5,-4.5,0.0073249014571267,0.0065868530034942
6.5,-4.25,0.0105974271264844,0.0088799040537578
6.5,-4.0,0.0123852376159002,0.0127280368093127
6.5,-3.75,0.0218446813706264,0.0189192919495474
6.5,-3.5,0.0185097833783356,0.0238297866660828
6.5,-3.25,0.0286866744504819,0.0286687735656185
6.5,-3.0,0.0422963779510539,0.0420579960049254
6.5,-2.75,0.0466264216552255,0.0627598795425301
6.5,-2.5,0.0731301697247119,0.0632772350215747
6.5,-2.25,0.0898856513207182,0.0746789226855701
6.5,-2.0,0.1022902011848135,0.1177739322907623
6.5,-1.75,0.1464210889442816,0.1440447995211774
6.5,-1.5,0.1831472442520845,0.1507390998520245
6.5,-1.25,0.2121646762432605,0.2063919817798621
6.5,-1.0,0.2667035940820431,0.2545464635425593
6.5,-0.75,0.3001594569709243,0.3210833397307478
6.5,-0.5,0.3718557834318794,0.3259823144210927
6.5,-0.25,0.4248551250611042,0.3771173358086426
6.5,0.0,0.4903329665652671,0.4970213525627445
6.5,0.25,0.5647633088779002,0.5741536756676903
6.5,0.5,0.5851802013750153,0.6082726454987443
6.5,0.75,0.6836141528637631,0.6338768617195516
6.5,1.0,0.7017294923636191,0.6807170837379178
6.5,1.25,0.7462683874387,0.7408766919273584
6.5,1.5,0.7871929244492425,0.7855358913442547
6.5,1.75,0.827755458529019,0.8320269809975183
6.5,2.0,0.8608610938430935,0.8566928277368516
6.5,2.25,0.8677507882615235,0.8711094277933025
6.5,2.5,0.8973963173445846,0.8868178723825176
6.5,2.75,0.9031712779175536,0.8873309547266056
6.5,3.0,0.9122731887767472,0.9049855472266772
6.5,3.25,0.9029941537939808,0.8988007461875814
6.5,3.5,0.9159632081681854,0.9005909729374922
6.5,3.75,0.9019915041861272,0.893135843372297
6.5,4.0,0.8949304584263985,0.878881467949167
6.75,-5.0,0.0042963408416022,0.0049341039311115
6.75,-4.75,0.0068257647673737,0.0049106395469328
6.75,-4.5,0.0076728163876686,0.0055835599711672
6.75,-4.25,0.0108113986724608,0.012116572005087
6.75,-4.0,0.0303830430918216,0.0124699984681589
6.75,-3.75,0.0194371035514925,0.0244358379712711
6.75,-3.5,0.0240431245573493,0.0272659895196158
6.75,-3.25,0.037183029233184,0.0301398691009507
6.75,-3.0,0.0361877945746883,0.0365691809900615
6.75,-2.75,0.0460440323115071,0.0515572854211524
6.75,-2.5,0.0668833976594424,0.0651500098970414
6.75,-2.25,0.0856315137400019,0.0706164111131179
6.75,-2.0,0.1211487476170147,0.1027592627725332
6.75,-1.75,0.1095940624778208,0.1357337357112613
6.75,-1.5,0.1770828450514622,0.1284668120776206
6.75,-1.25,0.2093674514154072,0.2011006559189375
6.75,-1.0,0.2602157257892622,0.2534938666965773
6.75,-0.75,0.3075121266966802,0.2587427571811828
6.75,-0.5,0.3622659599659746,0.3536409601248324
6.75,-0.25,0.4493917103059442,0.4246456943012524
6.75,0.0,0.5104588374023267,0.4777106307379578
6.75,0.25,0.5795921838533901,0.5599301451264042
6.75,0.5,0.6057872077656953,0.5854280603888615
6.75,0.75,0.6658387189838042,0.6707989137689804
6.75,1.0,0.7162548174588849,0.7103484759385066
6.75,1.25,0.7521065878410581,0.7637571815138376
6.75,1.5,0.7900153485126231,0.7923378344475412
6.75,1.75,0.8360945039765761,0.8269184031896158
6.75,2.0,0.8733437955519682,0.8598371528904376
6.75,2.25,0.8919885219154781,0.8868341734127698
6.75,2.5,0.8994040598458064,0.9023209681133914
6.75,2.75,0.9117891228765532,0.9057369152311324
6.75,3.0,0.922815864711544,0.9148641083999048
