SPR,PQR,s,Pq,Pr,l,m,median_total_cells,median_resistant_cells,median_transient_cells,median_total_resistant_cells,resistant_fraction,total_resistant_fraction,primary_metric,final_state,num_replicates,replicate_1_primary_metric,replicate_2_primary_metric,replicate_3_primary_metric,replicate_4_primary_metric,replicate_5_primary_metric,replicate_6_primary_metric,replicate_7_primary_metric,replicate_8_primary_metric,replicate_9_primary_metric,replicate_10_primary_metric
2.5,-2.0,0.1,0.0011108996538242307,0.00820849986238988,0.0011108996538242307,5.714285714285714e-07,4151430601.0,1220073177.0,90615629.0,1310688806.0,0.2938922251780164,0.3157197920360948,0.0691358838079525,relapsed,10,0.07023668923249939,0.0788548399333408,0.06887623948373375,0.06733046447966548,0.07734772505271247,0.07856578074784472,0.0679012356151694,0.06820462716071898,0.06796741602454462,0.0719702439116713
2.5,-1.75,0.1,0.0014264233908999255,0.00820849986238988,0.0014264233908999255,5.714285714285714e-07,4158326410.0,1299342947.5,118424716.5,1417767664.0,0.3124677621206749,0.3409466992755867,0.08352900091252187,relapsed,10,0.08265190438777734,0.08280995369019249,0.08306741802015752,0.08413090168199415,0.08241460783957828,0.08202700824004149,0.08368177173825209,0.09055232990474373,0.08275408841522983,0.08228532971387147
2.5,-1.5,0.1,0.0018315638888734178,0.00820849986238988,0.0018315638888734178,5.714285714285714e-07,4167550606.5,1275634577.5,142946473.5,1418581051.0,0.3060873635248561,0.34038724059822645,0.10076722327514016,relapsed,10,0.09948477986495496,0.09789951029314735,0.1250755577022344,0.09974521665793401,0.10243158581851683,0.10027128128896236,0.11341158465993667,0.10349838906990215,0.09866037036137189,0.0991777512149992
2.5,-1.25,0.1,0.0023517745856009107,0.00820849986238988,0.0023517745856009107,5.714285714285714e-07,4146490413.5,1338759835.0,179999572.5,1518759407.5,0.3228657735807882,0.36627587575152126,0.11851750291133588,relapsed,10,0.1196881694224935,0.12596651705914155,0.12538809026704192,0.1261408397025583,0.11726981397241022,0.11704515398905461,0.11736150153487176,0.1164622634510559,0.11674526458826036,0.12145547603824959
2.5,-1.0,0.1,0.00301973834223185,0.00820849986238988,0.00301973834223185,5.714285714285714e-07,4192003126.0,1351887314.0,222310281.5,1574197595.5,0.3224919622829499,0.37552395553724116,0.14122133214756266,relapsed,10,0.13442770081174438,0.1371373715097049,0.14238798052405105,0.1332232432817361,0.13833923091593234,0.13879335827894487,0.17523793733304685,0.18609259612086304,0.13570948470886146,0.1442128586739673
2.5,-0.75,0.1,0.0038774207831722006,0.00820849986238988,0.0038774207831722006,5.714285714285714e-07,4170653282.0,1428075750.0,267310426.0,1695386176.0,0.34241056578915113,0.4065037444654216,0.15766934388404497,relapsed,10,0.16075225987380176,0.1818050361870232,0.16726981699780477,0.15532343615616723,0.15533249084290351,0.15296164677085675,0.15683805882907909,0.1517354822728795,0.15592346977087773,0.17132983547389366
2.5,-0.5,0.1,0.004978706836786394,0.00820849986238988,0.004978706836786394,5.714285714285714e-07,4128168255.5,1600954948.5,321480642.0,1922435590.5,0.3878124265809737,0.4656873149341042,0.16722570243114732,relapsed,10,0.16446769686274196,0.16402945440207625,0.16487562199386163,0.18902479354920473,0.18024828246104874,0.16096007790392547,0.1641147599843142,0.17364866793815656,0.1704323685387792,0.17472727305099386
2.5,-0.25,0.1,0.006392786120670757,0.00820849986238988,0.006392786120670757,5.714285714285714e-07,4088630890.5,1559911039.5,361661404.5,1921572444.0,0.38152405567459724,0.46997943699559785,0.18821117342167715,relapsed,10,0.1840864344665145,0.16459000988061323,0.2062212681182274,0.16700174487977962,0.17001563129951822,0.20362084350203316,0.1927518533393511,0.19136364587820792,0.22322187317498893,0.161416751885107
2.5,0.0,0.1,0.00820849986238988,0.00820849986238988,0.00820849986238988,5.714285714285714e-07,4137377449.0,1572223639.0,407523590.0,1979747229.0,0.38000488434527646,0.4785029293081546,0.20584627372144185,relapsed,10,0.2435344158093966,0.22001568006438385,0.20672957774519576,0.16059152703522792,0.1749058546726969,0.16013046681282747,0.15068665551776894,0.2110167816079582,0.23503996093583723,0.2899195877699949
2.75,-5.0,0.1,4.307425405756875e-05,0.006392786120670757,4.307425405756875e-05,5.714285714285714e-07,4183020193.0,879382311.5,4095529.0,883477840.5,0.21022664747628675,0.21120573168124795,0.004635689558078962,relapsed,10,0.004660836309392803,0.004753487504397126,0.004615513572560568,0.005504940595457878,0.004836471826109118,0.004670212342918877,0.0047135843444422185,0.00465583449518336,0.004688650510530799,0.004645563952289637
2.75,-4.75,0.1,5.5308437014783356e-05,0.006392786120670757,5.5308437014783356e-05,5.714285714285714e-07,4154546744.0,886653554.5,5368574.0,892022128.5,0.21341763834538768,0.21470985488086256,0.006018431413834595,relapsed,10,0.0060786521901705455,0.00611203996314574,0.006002052947369749,0.006224604053405111,0.005992825461724424,0.0061297190590573845,0.005951053886423301,0.005982087736047931,0.005993747612260426,0.006021789007814187
2.75,-4.5,0.1,7.101743888425491e-05,0.006392786120670757,7.101743888425491e-05,5.714285714285714e-07,4112702776.0,867284983.5,6737618.0,874022601.5,0.21087956770450555,0.21251781349248663,0.0077087457331616845,relapsed,10,0.0076109966339722316,0.007703597746055516,0.007637871260830857,0.00825015116372162,0.007814450009296205,0.007679107870097905,0.007689173453937369,0.007771653047319659,0.007739137896529803,0.007713896103940245
2.75,-4.25,0.1,9.118819655545162e-05,0.006392786120670757,9.118819655545162e-05,5.714285714285714e-07,4151355333.0,880907618.5,8739052.5,889646671.0,0.21219759520402393,0.21430270348770455,0.00982305985608527,relapsed,10,0.009888571958884653,0.009825391874294757,0.009731469545523855,0.009829511277408035,0.009887288618970475,0.00985634682918167,0.009905293973895841,0.00986971844217831,0.009746684954110532,0.01055639759462042
2.75,-4.0,0.1,0.00011708796207911743,0.006392786120670757,0.00011708796207911743,5.714285714285714e-07,4133050274.0,862223509.0,10931319.0,873154828.0,0.2086167483671891,0.21126160344402334,0.0125193363759308,relapsed,10,0.012518160112019767,0.012542590781477497,0.013014354017951674,0.012001794154612635,0.012855325400137486,0.012834913736407006,0.012543360030847637,0.012871830841662716,0.012520508206307202,0.012583699185480732
2.75,-3.75,0.1,0.00015034391929775724,0.006392786120670757,0.00015034391929775724,5.714285714285714e-07,4107092038.0,875386820.5,14238359.5,889625180.0,0.2131402979043734,0.21660707180869854,0.016004897141063387,relapsed,10,0.016156750611007104,0.01602918741516934,0.016727053807838264,0.01603082607811585,0.0159410616750889,0.016151606907959765,0.016131663298973302,0.015931974059387528,0.01610755687124543,0.015861537248393814
2.75,-3.5,0.1,0.00019304541362277094,0.006392786120670757,0.00019304541362277094,5.714285714285714e-07,4130414848.0,880393903.0,18412519.0,898806422.0,0.21314902628395743,0.21760681555636321,0.020485522298593455,relapsed,10,0.02037844850992069,0.02064182931342592,0.020570460896680225,0.020405155927883976,0.020519593776775247,0.02035589709237451,0.020353307047434443,0.02043294324929413,0.020257781955515017,0.021092452761404094
2.75,-3.25,0.1,0.00024787521766663585,0.006392786120670757,0.00024787521766663585,5.714285714285714e-07,4123853459.0,877890863.0,23327203.0,901218066.0,0.2128811975808862,0.21853784935862824,0.025884082754284245,relapsed,10,0.025832765082260855,0.026124262575956535,0.025912814505401064,0.02587741724308924,0.02599915654294848,0.026234533275780802,0.02582201726961347,0.026018866209665446,0.026568228820801735,0.026023381015575327
2.75,-3.0,0.1,0.0003182780796509667,0.006392786120670757,0.0003182780796509667,5.714285714285714e-07,4154857271.0,879545756.5,29873525.0,909419281.5,0.21169096773529095,0.21888099209750206,0.03284901211982935,relapsed,10,0.0327470396348414,0.03288967521196706,0.03280720448958098,0.033166676904938575,0.03388365427306601,0.03300561366333311,0.032891072318166514,0.038065065590377256,0.03283845963860208,0.033041447872378595
2.75,-2.75,0.1,0.0004086771438464067,0.006392786120670757,0.0004086771438464067,5.714285714285714e-07,4169341569.0,900241607.0,38687618.5,938929225.5,0.21591937050528565,0.2251984419988882,0.04120397730659413,relapsed,10,0.04142829320796333,0.041107704832577516,0.04129980377314198,0.041718308718611624,0.04113549918241978,0.041456533831936614,0.042071439941275046,0.04110283529515204,0.044135804724457536,0.041868778451399934
2.75,-2.5,0.1,0.0005247518399181385,0.006392786120670757,0.0005247518399181385,5.714285714285714e-07,4202421571.5,914026994.5,50166705.5,964193700.0,0.21750007202960123,0.2294376429387696,0.05202969641888347,relapsed,10,0.05197819292590565,0.05204438329036272,0.06006163642798139,0.0520822857300982,0.051958314878672016,0.05175050036401381,0.05165272397795941,0.05220050612730597,0.051837790490663435,0.05197631686624485
2.75,-2.25,0.1,0.0006737946999085467,0.006392786120670757,0.0006737946999085467,5.714285714285714e-07,4143675848.5,893322487.5,61907843.0,955230330.5,0.21558696195393287,0.23052728191704255,0.06480933553229548,relapsed,10,0.0644488353945798,0.0700007914407446,0.06440623190875551,0.0659830230902014,0.0647297305978548,0.0646062658449238,0.06461390841282634,0.06812500608474407,0.06446211641809095,0.07161827790445659
2.75,-2.0,0.1,0.0008651695203120635,0.006392786120670757,0.0008651695203120635,5.714285714285714e-07,4196958017.5,850715691.5,76225543.5,926941235.0,0.20269816566017151,0.22086025905785703,0.08223341526067723,relapsed,10,0.08123777907525545,0.07996751300157619,0.08370696252588106,0.08049485180056469,0.0856208960294081,0.08294015035484369,0.08833008006393366,0.08030735365493495,0.08014752158586118,0.09537645433449171
2.75,-1.75,0.1,0.0011108996538242307,0.006392786120670757,0.0011108996538242307,5.714285714285714e-07,4165211809.5,905001798.5,99973124.0,1004974922.5,0.21727629707470703,0.24127822748602049,0.09947822752761276,relapsed,10,0.09957354912319182,0.09879874052458218,0.09964648072609116,0.11839528812471119,0.11575645412352854,0.09956017359822415,0.09846658411697738,0.09910036115739426,0.10743239914431806,0.09974339013704295
2.75,-1.5,0.1,0.0014264233908999255,0.006392786120670757,0.0014264233908999255,5.714285714285714e-07,4152553563.5,953276700.0,129830716.5,1083107416.5,0.22956397441301782,0.26082924637511423,0.11986873556783553,relapsed,10,0.12045842495165622,0.11879666406530048,0.12094033166563668,0.1194050244839851,0.11845624814778465,0.11979346107146145,0.11921817579074888,0.1200326574661792,0.11954310130646391,0.1268878515129369
2.75,-1.25,0.1,0.001831563888873418,0.006392786120670757,0.001831563888873418,5.714285714285714e-07,4134413631.5,975246953.5,163047897.5,1138294851.0,0.23588519205471278,0.2753219567406992,0.14323872005285915,relapsed,10,0.14324239333035804,0.14219032714135896,0.14307097285244208,0.14314562264810746,0.14194360015257018,0.160390501416011,0.14275541556061527,0.14419396609361027,0.14356687618083658,0.14440544016538595
2.75,-1.0,0.1,0.002351774585600911,0.006392786120670757,0.002351774585600911,5.714285714285714e-07,4181098624.0,1003845390.0,203975936.0,1207821326.0,0.240091296636202,0.2888765452857206,0.16887923040365327,relapsed,10,0.16692847939649327,0.16718841916860105,0.16925167177751593,0.16804303405681179,0.17762122767261587,0.17493584227866327,0.1694143422901161,0.17311730228446104,0.16885200978631618,0.16737208057698716
2.75,-0.75,0.1,0.00301973834223185,0.006392786120670757,0.00301973834223185,5.714285714285714e-07,4198997424.5,1069231924.5,258793090.5,1328025015.0,0.25463981431884775,0.3162719289255425,0.19487064443586555,relapsed,10,0.1967203316642717,0.19978182967079564,0.19424278893099117,0.1945000095692481,0.20117656099336878,0.19389278930108864,0.1975407199366366,0.1928099072759061,0.19345244773274597,0.1925136898874636
2.75,-0.5,0.1,0.003877420783172201,0.006392786120670757,0.003877420783172201,5.714285714285714e-07,4140074211.5,1131703249.5,313978010.0,1445681259.5,0.27335337283482414,0.34919211242259635,0.2171834268008646,relapsed,10,0.2234861411527677,0.21561737888025817,0.21836186202936345,0.2195602892346301,0.21940253694914785,0.22014960186791202,0.21690865120221633,0.2269105025428994,0.2128838166091894,0.21752940119831898
2.75,-0.25,0.1,0.004978706836786395,0.006392786120670757,0.004978706836786395,5.714285714285714e-07,4127494328.0,1202926704.0,377100088.0,1580026792.0,0.2914423639154665,0.3828053212045504,0.23866689470668165,relapsed,10,0.2452673726915447,0.24070215529456893,0.2506155488253109,0.23824728722832675,0.24259182909949142,0.23729456135428995,0.23605937589892156,0.23894685773238708,0.24300921023869085,0.23666415614659775
2.75,0.0,0.1,0.006392786120670757,0.006392786120670757,0.006392786120670757,5.714285714285714e-07,4141957807.5,1323941766.5,442917212.5,1766858979.0,0.3196415386227954,0.42657580330747974,0.2506805680387014,relapsed,10,0.2530414428446292,0.24946958501881009,0.25094422314486337,0.35590610033770503,0.33353972785875635,0.2637467634394665,0.2484499078545112,0.25041541162755565,0.3177629572277932,0.25481836920775136
2.75,0.25,0.1,0.00820849986238988,0.006392786120670757,0.00820849986238988,5.714285714285714e-07,4175987571.0,1430544869.5,500436342.0,1930981211.5,0.34256444617660475,0.46240109163868964,0.25916168371791537,relapsed,10,0.31869528746919,0.2600797063584367,0.2576441908644917,0.254903662729796,0.3598589037423674,0.25801336716384304,0.24597574982567216,0.2869352479213683,0.2607627584483028,0.2725896585612907
3.0,-5.0,0.1,3.354626279025119e-05,0.004978706836786395,3.354626279025119e-05,5.714285714285714e-07,4162551597.5,642273661.5,3357149.5,645630811.0,0.15429806609141977,0.15510457849645912,0.005199797535684832,relapsed,10,0.005194052849600441,0.0052449869257389465,0.005023537056568302,0.005289137312807757,0.005087162496127308,0.0053011816015743896,0.005129089876207144,0.005175258185708269,0.005047105707290001,0.005136431565926874
3.0,-4.75,0.1,4.307425405756876e-05,0.004978706836786395,4.307425405756876e-05,5.714285714285714e-07,4170167667.0,656822670.5,4241518.0,661064188.5,0.1575050988231644,0.15852220852682564,0.0064161969046066395,relapsed,10,0.006571012395712643,0.006630780217060231,0.006628226459612848,0.0066429787099834435,0.007008414004111954,0.006750861575877516,0.006646344305110121,0.0065726364022985545,0.005789565700257607,0.006915933226368905
3.0,-4.5,0.1,5.530843701478336e-05,0.004978706836786395,5.530843701478336e-05,5.714285714285714e-07,4200640175.0,642794926.0,5535232.0,648330158.0,0.1530230867727203,0.15434079830462985,0.008537674719737471,relapsed,10,0.008586926479870164,0.008754235644602421,0.009171508125529457,0.008606549228458146,0.008538126474509468,0.008473414814033771,0.008503237329548276,0.00885571111670774,0.00851547955503027,0.008406864741349126
3.0,-4.25,0.1,7.101743888425491e-05,0.004978706836786395,7.101743888425491e-05,5.714285714285714e-07,4264684269.5,654617572.5,7101063.5,661718636.0,0.15349731214140938,0.15516239753841876,0.010731243029401396,relapsed,10,0.010850842304205533,0.01070222826216487,0.01085889944304989,0.010844275798870534,0.010895364698077944,0.010995503711709759,0.01081405807190408,0.010689559546894468,0.010759591642165984,0.01087668816119765
3.0,-4.0,0.1,9.118819655545162e-05,0.004978706836786395,9.118819655545162e-05,5.714285714285714e-07,4205364749.5,655103119.5,9195157.5,664298277.0,0.15577795471317654,0.15796448502570015,0.013841910807786123,relapsed,10,0.01382801271017376,0.013780498013998839,0.013883171352097495,0.014216233953249878,0.014011663509191193,0.013805939286888986,0.01380976934682182,0.013840787235775366,0.013857345840147266,0.013816899282102191
3.0,-3.75,0.1,0.00011708796207911745,0.004978706836786395,0.00011708796207911745,5.714285714285714e-07,4112799664.5,650622949.0,11765481.5,662388430.5,0.15819466107622757,0.16105535998202522,0.017762208635073676,relapsed,10,0.017844313449148188,0.01756936110495166,0.017933488827350887,0.017668254231021644,0.01761972761639412,0.017681049051125164,0.017847195039994206,0.01768246087535663,0.017709991220714448,0.01769603133480226
3.0,-3.5,0.1,0.00015034391929775727,0.004978706836786395,0.00015034391929775727,5.714285714285714e-07,4102148548.5,649896529.5,14874445.5,664770975.0,0.1584283264772658,0.16205433985151063,0.022375293235388324,relapsed,10,0.022569762847255828,0.022551501592459684,0.022553845472433606,0.02264937738067591,0.022558632000327532,0.02257217819562447,0.02254907176684301,0.022264952705921246,0.022516997584291328,0.02241145039995061
3.0,-3.25,0.1,0.00019304541362277094,0.004978706836786395,0.00019304541362277094,5.714285714285714e-07,4180433000.0,657832214.5,19266229.0,677098443.5,0.1573598271997183,0.16196849548838602,0.02845410321785801,relapsed,10,0.02865970212535314,0.02857043975183773,0.029715857289008874,0.028506946824426616,0.028622571878286953,0.028401060408238307,0.029404416687794567,0.028552333196702036,0.028738211708019955,0.02851088415091283
3.0,-3.0,0.1,0.00024787521766663585,0.004978706836786395,0.00024787521766663585,5.714285714285714e-07,4160867901.0,652629190.0,24386234.0,677015424.0,0.15684929335131037,0.1627101460820926,0.0360202044673062,relapsed,10,0.03626451426099748,0.03621330121855045,0.039365592432202674,0.03611621216847073,0.036583302094006474,0.036272579582665304,0.0363480633739198,0.03605893874414217,0.03598142456840614,0.03721947932596346
3.0,-2.75,0.1,0.0003182780796509667,0.004978706836786395,0.0003182780796509667,5.714285714285714e-07,4084706431.5,655380288.5,31272678.5,686652967.0,0.1604473416855392,0.16810338233973032,0.04554364431953296,relapsed,10,0.04623904869219709,0.045697522051504916,0.04543862736376687,0.045798219961872985,0.047196669801055975,0.04529199552012908,0.04585504801408287,0.04675795854887814,0.046142027350500055,0.04541616258480787
3.0,-2.5,0.1,0.00040867714384640677,0.004978706836786395,0.00040867714384640677,5.714285714285714e-07,4139584886.0,665944756.0,40681474.5,706626230.5,0.16087235177909093,0.17069978028226862,0.057571418586052615,relapsed,10,0.05749305625176955,0.0577772123328552,0.057422374294049304,0.057517478828847717,0.05731902673625057,0.05800389677246928,0.057753452707263,0.05712586459226486,0.057357978469479064,0.057191336810429504
3.0,-2.25,0.1,0.0005247518399181385,0.004978706836786395,0.0005247518399181385,5.714285714285714e-07,4295914637.5,672498064.0,52252534.0,724750598.0,0.15654362824847914,0.16870693650974578,0.07209726234679147,relapsed,10,0.07178203372180615,0.07249808025767586,0.07171880234827993,0.08014279217368968,0.07199776461511087,0.07142688385472674,0.07327972872728063,0.07211209097411278,0.0778594166678177,0.072218043989823
3.0,-2.0,0.1,0.0006737946999085468,0.004978706836786395,0.0006737946999085468,5.714285714285714e-07,4191190605.0,661471913.0,64730328.5,726202241.5,0.1578243452375748,0.17326872240877245,0.08913540168410511,relapsed,10,0.0912820912089576,0.0997858940455699,0.08939380894131757,0.08960060721365279,0.08922856844901451,0.09621026461090043,0.08905755875288095,0.08934358264567242,0.08921447562885121,0.08868403835852129
3.0,-1.75,0.1,0.0008651695203120636,0.004978706836786395,0.0008651695203120636,5.714285714285714e-07,4208233438.0,678722698.0,84051424.0,762774122.0,0.16128446959980647,0.18125755931508283,0.11019176132983705,relapsed,10,0.1154042506474168,0.11031819500574665,0.1100638252695533,0.12174094083840242,0.11058760603770983,0.11059500582074257,0.10988603457373905,0.11002319386162111,0.11477704274266341,0.11154947520552154
3.0,-1.5,0.1,0.0011108996538242307,0.004978706836786395,0.0011108996538242307,5.714285714285714e-07,4191262112.0,696973819.5,107856430.0,804830249.5,0.16629210984073142,0.192025749760601,0.1340114018664255,relapsed,10,0.13474315101343928,0.14097368325647702,0.13440013199561887,0.13571984521519517,0.13443146269155495,0.13453190882128394,0.13490649551403583,0.13477070176394784,0.13129199301932198,0.1452248459463555
3.0,-1.25,0.1,0.0014264233908999257,0.004978706836786395,0.0014264233908999257,5.714285714285714e-07,4176527079.0,722658747.5,139997233.0,862655980.5,0.17302862733336535,0.20654863818255156,0.16228628348331495,relapsed,10,0.1621369823147413,0.16292427937684084,0.16105269496987668,0.1617690680648551,0.161440252178897,0.16188496239795339,0.16219923890057186,0.16236031091337147,0.1618473940968149,0.16370864630226445
3.0,-1.0,0.1,0.0018315638888734183,0.004978706836786395,0.0018315638888734183,5.714285714285714e-07,4100877097.0,725602681.0,172878444.5,898481125.5,0.17693841191456708,0.2190948678167616,0.19241188222378525,relapsed,10,0.19169385462991084,0.19233343945738612,0.1946138725681829,0.19405920362708814,0.1932976626585492,0.1930646984984905,0.19373976046150768,0.19397494569024135,0.19144334482242217,0.19321694239043477
3.0,-0.75,0.1,0.002351774585600911,0.004978706836786395,0.002351774585600911,5.714285714285714e-07,4145529012.5,738514646.5,215203140.0,953717786.5,0.17814726281571283,0.23005936844833505,0.2256465623753993,relapsed,10,0.2257091297053059,0.22587463403025335,0.23887634194070975,0.2254180629455452,0.2256065758780802,0.23133720668409885,0.22521546711598608,0.22766236812141596,0.2244408246551289,0.22734099332946905
3.0,-0.5,0.1,0.00301973834223185,0.004978706836786395,0.00301973834223185,5.714285714285714e-07,4149891688.0,757266417.0,269388082.0,1026654499.0,0.18247859798118182,0.24739308304568935,0.2623940987570737,relapsed,10,0.26570755987909833,0.259225534103322,0.25919192915128775,0.2660051299918999,0.2815216453794512,0.2740207391849829,0.2585690106452365,0.2601952090115824,0.27282702875894393,0.25869629071747596
3.0,-0.25,0.1,0.0038774207831722015,0.004978706836786395,0.0038774207831722015,5.714285714285714e-07,4255911695.0,826280017.0,341230625.5,1167510642.5,0.19414876910410145,0.2743268014398969,0.2922719614523771,relapsed,10,0.2894921216059047,0.29405279325073125,0.35925088602654115,0.3151796932676496,0.2889867658897605,0.30319492705465984,0.29056270933368056,0.2899947725080697,0.2904821800524959,0.3033970200652791
3.0,0.0,0.1,0.004978706836786395,0.004978706836786395,0.004978706836786395,5.714285714285714e-07,4068256374.5,886813876.0,409406925.5,1296220801.5,0.2179837734805963,0.3186182684121792,0.31584659421159583,relapsed,10,0.3161150620845677,0.31895204171194885,0.3157491122529574,0.3267858364548969,0.32314993466006897,0.32280181573538796,0.3183510375638313,0.31751223713101895,0.3183439183730652,0.3159435698502769
3.0,0.25,0.1,0.006392786120670757,0.004978706836786395,0.006392786120670757,5.714285714285714e-07,4184872643.0,950304485.5,494161129.0,1444465614.5,0.22708086160986668,0.3451635778967241,0.3421065368669598,relapsed,10,0.3367825314906215,0.34479224962033256,0.3386279171053342,0.3347396492862052,0.3515064199034222,0.3516949339028133,0.33579165997962446,0.3514460477715504,0.33949377073512377,0.38094320267374765
3.0,0.5,0.1,0.008208499862389881,0.004978706836786395,0.008208499862389881,5.714285714285714e-07,4224277565.5,1115497582.5,590646741.0,1706144323.5,0.26406824958907876,0.4038902030099092,0.34618802926843956,relapsed,10,0.35083845741461067,0.33954134233470923,0.33739270637012697,0.4182736105032289,0.34328021424715643,0.42142552954648166,0.36404052041156104,0.3442405033081508,0.34706804375546346,0.3453282691363439
