SPR,PQR,s,Pq,Pr,l,m,median_total_cells,median_resistant_cells,median_transient_cells,median_total_resistant_cells,resistant_fraction,total_resistant_fraction,primary_metric,final_state,num_replicates,replicate_1_primary_metric,replicate_2_primary_metric,replicate_3_primary_metric,replicate_4_primary_metric,replicate_5_primary_metric,replicate_6_primary_metric,replicate_7_primary_metric,replicate_8_primary_metric,replicate_9_primary_metric,replicate_10_primary_metric
2.5,-5.0,0.1,5.5308437014783356e-05,0.00820849986238988,5.5308437014783356e-05,5.714285714285714e-07,4243502929.0,3760942674.0,3801718.5,3764744392.5,0.8862825681815383,0.8871784597512175,0.0010098211468416445,relapsed,10,0.0012721797465387508,0.0008637976399886764,0.0016246949592874285,0.0008660377194752574,0.0010655793733272236,0.0009421785682955224,0.002215124340258201,0.0008150800309763591,0.0009912781101390456,0.0013228189580299216
2.5,-4.75,0.1,7.101743888425491e-05,0.00820849986238988,7.101743888425491e-05,5.714285714285714e-07,4086383223.5,3616236731.0,4687235.0,3620923966.0,0.8849480171619053,0.8860950547116497,0.0012944858947640217,relapsed,10,0.0012881166926951464,0.0021357441130085454,0.0012880235382562108,0.0011448430292207408,0.0011689425296970988,0.0015254731148414728,0.0015104376821981431,0.001479394366697267,0.0005783910447004706,0.0012209356848304328
2.5,-4.5,0.1,9.118819655545161e-05,0.00820849986238988,9.118819655545161e-05,5.714285714285714e-07,4173317901.5,3702583032.5,6839958.5,3709422991.0,0.887203687782614,0.8888426615347793,0.001843941366782778,relapsed,10,0.001327279627537841,0.0015018522367709606,0.0030160839779356987,0.00172025691514704,0.00212543024632751,0.001913540486415377,0.0017996553790644212,0.001863807691848,0.0030323194874937306,0.001712967897982571
2.5,-4.25,0.1,0.00011708796207911743,0.00820849986238988,0.00011708796207911743,5.714285714285714e-07,4181608823.5,3625274837.5,8897854.5,3634172692.0,0.8669569513835229,0.8690848057275246,0.0024483851633102303,relapsed,10,0.0024719734696614353,0.002590646050832731,0.0025537886999895958,0.0022086730912567855,0.0025577369703768966,0.0019740880819901457,0.0024023952699914627,0.0026449365385673987,0.00223398216586663,0.0028590834077076663
2.5,-4.0,0.1,0.00015034391929775722,0.00820849986238988,0.00015034391929775722,5.714285714285714e-07,4108832233.0,3667820577.0,11593996.0,3679414573.0,0.8926673976956216,0.8954891230284018,0.00315104367012029,relapsed,10,0.0032263352973650587,0.0032118149904064946,0.004051423509802743,0.004127663324007412,0.0029714622401687445,0.0029232981753040373,0.0024669446472315422,0.002005545717210252,0.003238595011018253,0.0032842331075110245
2.5,-3.75,0.1,0.00019304541362277091,0.00820849986238988,0.00019304541362277091,5.714285714285714e-07,4250124574.0,3777219707.5,13994589.0,3791214296.5,0.8887315281549675,0.8920242761100772,0.003691321013670903,relapsed,10,0.00474601976627522,0.004988048003047168,0.0040994677316477605,0.003324021857583266,0.003026804950503182,0.004288647347744986,0.004443488798069564,0.003383643479192081,0.0030928476985567677,0.0034643089337106857
2.5,-3.5,0.1,0.00024787521766663585,0.00820849986238988,0.00024787521766663585,5.714285714285714e-07,4236015532.5,3749133622.5,19302995.5,3768436618.0,0.885061349217326,0.8896182247414836,0.00512228211768215,relapsed,10,0.004985671267297876,0.004894542120530855,0.004508551467353977,0.008054123363394004,0.005370383861406213,0.004665891581147915,0.006683255013575555,0.005658795849291851,0.005364754710652967,0.004905043468442727
2.5,-3.25,0.1,0.00031827807965096667,0.00820849986238988,0.00031827807965096667,5.714285714285714e-07,4112849130.5,3626164892.5,24129163.5,3650294056.0,0.8816673739887868,0.88753414972852,0.006610197186809873,relapsed,10,0.007188788699116783,0.006186096972515297,0.007759289364358317,0.006967516412450911,0.00768071276208486,0.005702359491954717,0.006050369447043136,0.007078214224727974,0.005345540946778353,0.0005162011969949822
2.5,-3.0,0.1,0.0004086771438464067,0.00820849986238988,0.0004086771438464067,5.714285714285714e-07,4115620871.5,3653514047.5,30003636.5,3683517684.0,0.8877188063652768,0.8950089911118286,0.008145375989458668,relapsed,10,0.00816549156390883,0.007589377335063706,0.017954393597783457,0.00795112319506256,0.007308492615832271,0.00814173134603319,0.00942921824737603,0.007044471034564174,0.007829697203376873,0.008308671045585086
2.5,-2.75,0.1,0.0005247518399181384,0.00820849986238988,0.0005247518399181384,5.714285714285714e-07,4199299628.5,3719670280.5,34948189.5,3754618470.0,0.8857834900027544,0.8941058753031059,0.009308053475803628,relapsed,10,0.009845386602942534,0.005172512566953498,0.010320051186925567,0.011819912640802566,0.009569876335674127,0.008274158352454021,0.009415355136579328,0.009816163052165112,0.008940629947774975,0.008028286212863547
2.5,-2.5,0.1,0.0006737946999085467,0.00820849986238988,0.0006737946999085467,5.714285714285714e-07,4208099798.0,3772301943.5,43853515.5,3816155459.0,0.8964383271739127,0.9068595428306427,0.011491543248474354,relapsed,10,0.011315604505181301,0.012876697149822376,0.01104892581485404,0.013148508269860344,0.012155973211344503,0.011208257872167044,0.011302207117385561,0.011094830173639745,0.011715831704520872,0.011052141649634768
2.5,-2.25,0.1,0.0008651695203120633,0.00820849986238988,0.0008651695203120633,5.714285714285714e-07,4103303947.0,3615532827.5,59256678.0,3674789505.5,0.8811272267908357,0.8955684377674984,0.016125189731632645,relapsed,10,0.03985076335723698,0.022669019442815855,0.023801370173954332,0.011718555765313526,0.015313961025186404,0.013341671477672155,0.01668064759637611,0.01559749164568269,0.0145251298365083,0.017780023048178672
