SPR,SPQ,s,Pq,Pr,l,m,median_total_cells,median_resistant_cells,median_transient_cells,median_total_resistant_cells,resistant_fraction,total_resistant_fraction,primary_metric,final_state,num_replicates,replicate_1_primary_metric,replicate_2_primary_metric,replicate_3_primary_metric,replicate_4_primary_metric,replicate_5_primary_metric,replicate_6_primary_metric,replicate_7_primary_metric,replicate_8_primary_metric,replicate_9_primary_metric,replicate_10_primary_metric
2.5,5.0,0.1,0.0006737946999085467,0.00820849986238988,0.0006737946999085467,5.714285714285714e-07,4130539354.5,3693132500.5,44225054.0,3737357554.5,0.8941041795126661,0.9048110267799169,0.9048110267799169,relapsed,10,0.9123404336721619,0.9093589794428218,0.9122118319499424,0.9042753408952413,0.9052139795269163,0.7989178325420747,0.9012284913054808,0.908186283029548,0.9020586069162491,0.8940255099745416
2.5,5.25,0.1,0.0005247518399181385,0.00820849986238988,0.0005247518399181385,5.714285714285714e-07,4229278060.5,3751837435.0,35761870.5,3787599305.5,0.8871106087918099,0.8955663948594141,0.8955663948594141,relapsed,10,0.9070503955270819,0.8992734752692703,0.9024485771748451,0.8916163077350251,0.8974767686471353,0.9082465094930704,0.9003530519771379,0.9059992709101027,0.904099370072417,0.8922147915180394
2.5,5.5,0.1,0.0004086771438464067,0.00820849986238988,0.0004086771438464067,5.714285714285714e-07,4200799217.5,3734657981.5,29618482.0,3764276463.5,0.8890351069248645,0.8960857847760252,0.8960857847760252,relapsed,10,0.9048022106697531,0.8949731912697917,0.9505700347959156,0.8983635146566521,0.8253486586851968,0.8964099346813692,0.8915179094432722,0.903743381054861,0.8986388826013866,0.8886229526437499
2.5,5.75,0.1,0.0003182780796509667,0.00820849986238988,0.0003182780796509667,5.714285714285714e-07,4112742599.0,3612380696.5,23595229.5,3635975926.0,0.8783386291615572,0.8840757325498746,0.8840757325498746,relapsed,10,0.8934802113675617,0.8941223867554771,0.8774985341159318,0.8945588542699848,0.8661787581322127,0.8913722354781298,0.9082230493391257,0.895504512343542,0.8952515362219934,0.8933908415599059
2.5,6.0,0.1,0.00024787521766663585,0.00820849986238988,0.00024787521766663585,5.714285714285714e-07,4193387562.0,3704560654.5,18555495.5,3723116150.0,0.8834291130326961,0.8878540547357116,0.8878540547357116,relapsed,10,0.8895858126520585,0.8940605082157272,0.8825595932087387,0.9018516116455292,0.8893624615792398,0.8988305388687063,0.8295913642661797,0.8952939350124764,0.9049495953016534,0.8949083261791844
2.5,6.25,0.1,0.00019304541362277094,0.00820849986238988,0.00019304541362277094,5.714285714285714e-07,4064419977.5,3598277960.0,14865612.5,3613143572.5,0.8853115524280242,0.8889690515502344,0.8889690515502344,relapsed,10,0.8890589464914906,0.8963978087195789,0.8883415052111967,0.8927236362514365,0.9043954094425172,0.8923596347126486,0.8852053140904624,0.8750697767469461,0.8893863612008222,0.8944161489496666
2.5,6.5,0.1,0.00015034391929775727,0.00820849986238988,0.00015034391929775727,5.714285714285714e-07,4153149126.5,3658567727.0,11769307.0,3670337034.0,0.8809141245749582,0.8837479517845096,0.8837479517845096,relapsed,10,0.8634356490915671,0.8903581525158794,0.8910506118318375,0.8796517395898786,0.8870317807831097,0.8778912744266281,0.9016106254798164,0.9012629024101798,0.8872165892100589,0.8865543310630605
2.5,6.75,0.1,0.00011708796207911745,0.00820849986238988,0.00011708796207911745,5.714285714285714e-07,4169590743.5,3684366339.5,8996577.5,3693362917.0,0.8836278105335831,0.8857854749312281,0.8857854749312281,relapsed,10,0.8798679332552629,0.874906451579579,0.8794286605628362,0.8980631890893567,0.8887304287457277,0.8973537886633115,0.958822910060806,0.886347407864931,0.8560601069222358,0.8923543880106334
2.5,7.0,0.1,9.118819655545164e-05,0.00820849986238988,9.118819655545164e-05,5.714285714285714e-07,4176535680.5,3716219715.5,6607806.5,3722827522.0,0.8897852190873914,0.8913673452813209,0.8913673452813209,relapsed,10,0.8818758414435443,0.8806547420972772,0.8879759914961213,0.8954308583243346,0.8885026030735629,0.8943862229031383,0.8961885017146286,0.8844904516169642,0.8904452284563952,0.8863668563293361
2.5,7.25,0.1,7.101743888425491e-05,0.00820849986238988,7.101743888425491e-05,5.714285714285714e-07,4182405855.5,3710321256.5,5960994.0,3716282250.5,0.8871260668356244,0.8885513216305796,0.8885513216305796,relapsed,10,0.872318166271892,0.8830453198373315,0.8799580463999286,0.9116352216220371,0.8972666433530851,0.8985045364157613,0.8830214364495619,0.8790197139158692,0.8932879843393342,0.8794771925892436
2.5,7.5,0.1,5.530843701478336e-05,0.00820849986238988,5.530843701478336e-05,5.714285714285714e-07,4141547341.5,3667796180.0,3571553.5,3671367733.5,0.8856101059734801,0.8864724777407208,0.8864724777407208,relapsed,10,0.8941263393919887,0.8693845908632712,0.8844534819764822,0.9108106613128054,0.8913631785038134,0.8783070756513358,0.8958040301561101,0.8855460412937751,0.8932444977457356,0.8765978510397783
2.5,7.75,0.1,4.307425405756875e-05,0.00820849986238988,4.307425405756875e-05,5.714285714285714e-07,4180612650.5,3662064217.5,3396043.5,3665460261.0,0.8759635306232014,0.8767758621602056,0.8767758621602056,relapsed,10,0.8959579956733363,0.8795422395540848,0.8827272394907809,0.8559863350392839,0.8766810144449613,0.9031230068648252,0.885305372795176,0.8995867557896473,0.8744381594207443,0.8898695014110339
2.5,8.0,0.1,3.354626279025118e-05,0.00820849986238988,3.354626279025118e-05,5.714285714285714e-07,4225759997.5,3750936734.5,2188509.0,3753125243.5,0.8876360078942226,0.8881539050301921,0.8881539050301921,relapsed,10,0.8914459790260644,0.959306311119037,0.8904193226895675,0.8961966318275715,0.8791042025409576,0.8934501337442076,0.8872072731468558,0.8856830319899754,0.8881852521939992,0.935977674766729
2.5,8.25,0.1,2.6125855730166755e-05,0.00820849986238988,2.6125855730166755e-05,5.714285714285714e-07,4147617742.5,3624150121.0,1999992.0,3626150113.0,0.8737907748498354,0.8742729774355525,0.8742729774355525,relapsed,10,0.8804875500018081,0.8820335892897269,0.8762147111559159,0.8898050120812675,0.8792616536287139,0.8688042781904206,0.8822050787389144,0.891414975952377,0.957483481152449,0.8513543875659969
2.5,8.5,0.1,2.0346836901064418e-05,0.00820849986238988,2.0346836901064418e-05,5.714285714285714e-07,4250005920.5,3756403753.0,1352472.5,3757756225.5,0.8838584753213875,0.8841767037016061,0.8841767037016061,relapsed,10,0.8766004911255352,0.8939315319884867,0.8965618321297055,0.911054597171768,0.8928244826950934,0.8903906975011118,0.8888173169789446,0.8785870145110669,0.8787404601749003,0.8849657770070671
2.5,8.75,0.1,1.5846132511575125e-05,0.00820849986238988,1.5846132511575125e-05,5.714285714285714e-07,4205176792.5,3661352856.0,943001.0,3662295857.0,0.8706775093332774,0.8709017569800545,0.8709017569800545,relapsed,10,0.9310335078705607,0.899117087922668,0.8933399957183176,0.7373934091720317,0.8852559041691432,0.8730624872855619,0.8877862351019133,0.8835024583142791,0.8766078710917922,0.8773013676856799
2.5,9.0,0.1,1.2340980408667955e-05,0.00820849986238988,1.2340980408667955e-05,5.714285714285714e-07,4081160695.0,3594857536.5,911488.0,3595769024.5,0.8808419479547105,0.8810652883394977,0.8810652883394977,relapsed,10,0.8733707649745828,0.9278419638153689,0.8929437303833917,0.8372210486856424,0.8818653254195252,0.8828366126690097,0.885163204717998,0.8810609278144873,0.8202898888996143,0.8780804633693772
2.5,9.25,0.1,9.61116520613947e-06,0.00820849986238988,9.61116520613947e-06,5.714285714285714e-07,4251492298.5,3724273650.0,747340.0,3725020990.0,0.8759920960727103,0.8761678790560792,0.8761678790560792,relapsed,10,0.8709958009647142,0.8713443882192693,0.88670863474944,0.9002753565274759,0.8791398576279296,0.9857547715029618,0.8864050082892415,0.8788092844338341,0.8835153011583637,0.8416371676516472
2.5,9.5,0.1,7.48518298877006e-06,0.00820849986238988,7.48518298877006e-06,5.714285714285714e-07,4192920035.5,3722348233.5,507176.0,3722855409.5,0.8877699078408766,0.8878908679344882,0.8878908679344882,relapsed,10,0.8853098599186693,0.8882508651813179,0.8783353907920585,0.8840127646286146,0.8825032624750593,0.8875505646044686,0.8687798567397171,0.892629384705455,0.8847089176698968,0.8969631266098381
2.5,9.75,0.1,5.829466373086882e-06,0.00820849986238988,5.829466373086882e-06,5.714285714285714e-07,4218295699.5,3726629638.0,335804.5,3726965442.5,0.8834443821569271,0.8835239888331589,0.8835239888331589,relapsed,10,0.8831522568630229,0.8738900319068817,0.8913954924498229,0.8788028958341145,0.8842985294664746,0.8900644958521029,0.8827535044843404,0.8837767187462258,0.8880501613782223,0.8803992669431945
2.5,10.0,0.1,4.539992976248485e-06,0.00820849986238988,4.539992976248485e-06,5.714285714285714e-07,4113312050.0,3582579568.0,301073.0,3582880641.0,0.8709719866743395,0.871045181461494,0.871045181461494,relapsed,10,0.8902642842810359,0.8507037229046652,0.8802441677362154,0.8760290101713686,0.8003758297453807,0.8826770522647799,0.8839896799557622,0.8753361150948676,0.8930738497270648,0.8871854827541955
2.5,10.25,0.1,3.5357500850409987e-06,0.00820849986238988,3.5357500850409987e-06,5.714285714285714e-07,4190867111.0,3744818319.5,194434.0,3745012753.5,0.8935664673477164,0.8936128620423822,0.8936128620423822,relapsed,10,0.8827622186464237,0.8932843930412244,0.8894628738347461,0.8773225071048512,0.8894597293203893,0.8862279988107522,0.9085700408581443,0.878240920555579,0.8866657815296082,0.9092480539352252
2.5,10.5,0.1,2.753644934974716e-06,0.00820849986238988,2.753644934974716e-06,5.714285714285714e-07,4115536441.5,3708984923.5,156481.0,3709141404.5,0.9012154250657484,0.9012534470835885,0.9012534470835885,relapsed,10,0.8790672666616794,0.8852870522575145,0.9466572955564335,0.8818833837131792,0.846245865943321,0.8981566272986296,0.8763012213131199,0.8827616104653463,0.9186793810636867,0.8780103435425411
2.5,10.75,0.1,2.1445408316589166e-06,0.00820849986238988,2.1445408316589166e-06,5.714285714285714e-07,4214296672.5,3660418893.5,224971.5,3660643865.0,0.8685717162215281,0.8686250991505154,0.8686250991505154,relapsed,10,0.7908870409229554,0.8813092646647882,0.8797463949881832,0.8864970159443057,0.8814180274477487,0.8915192293034065,0.8833792504829373,0.8817358272611249,0.8759245846788063,0.8449839965053458
2.5,11.0,0.1,1.670170079024566e-06,0.00820849986238988,1.670170079024566e-06,5.714285714285714e-07,4146128504.0,3658105533.0,150704.0,3658256237.0,0.8822942968291558,0.8823306449548483,0.8823306449548483,relapsed,10,0.8789628301415827,0.8754370373047766,0.8918541858347546,0.8738966795460169,0.8892563026505506,0.8778716060280295,0.8908096796785773,0.8911013615321024,0.858347529424805,0.8892460495571158
2.5,11.25,0.1,1.3007297654067621e-06,0.00820849986238988,1.3007297654067621e-06,5.714285714285714e-07,4152023721.5,3694068433.0,56926.5,3694125359.5,0.8897031136578972,0.8897168242009524,0.8897168242009524,relapsed,10,0.8875097206751857,0.8970826439900501,0.8825926080078474,0.8860014768171776,0.8886542610812181,0.8475694373505349,0.8751189797868857,0.8789090228743754,0.9394318433779318,0.8992473629832711
2.5,11.5,0.1,1.0130093598630711e-06,0.00820849986238988,1.0130093598630711e-06,5.714285714285714e-07,4116422626.5,3641451237.0,49802.5,3641501039.5,0.8846154944241365,0.8846275929146266,0.8846275929146266,relapsed,10,0.885983545908042,0.894989600179105,0.8939471644298119,0.7340487196819852,0.889063065388132,0.8805923356655586,0.883303481699495,0.8865418175575183,0.8923608363468999,0.876690228121965
2.5,11.75,0.1,7.889324827200224e-07,0.00820849986238988,7.889324827200224e-07,5.714285714285714e-07,4164276950.0,3724962193.5,32620.0,3724994813.5,0.8945039530812186,0.8945117863738625,0.8945117863738625,relapsed,10,0.8838172098152527,0.897081508535345,0.8771921007970914,0.8777587687650737,0.8861105319600849,0.8848860568806604,0.8933386264239607,0.8953936187706263,0.8649116659767758,0.8821993294516971
2.5,12.0,0.1,6.14421235332821e-07,0.00820849986238988,6.14421235332821e-07,5.714285714285714e-07,4158399545.0,3674659125.5,31575.0,3674690700.5,0.8836714908547827,0.8836790839202537,0.8836790839202537,relapsed,10,0.8811733090687468,0.8850049334068693,0.8915109676258683,0.8847008357633054,0.8959141712062625,0.8985121913734412,0.8881103600525502,0.870681880533689,0.8742961853102008,0.8730693980044383
2.5,12.25,0.1,4.78511739212901e-07,0.00820849986238988,4.78511739212901e-07,5.714285714285714e-07,4201401299.5,3700312462.0,26055.0,3700338517.0,0.8807329265215313,0.8807391280238738,0.8807391280238738,relapsed,10,0.8810373482879763,0.8795218660354738,0.8913022242969456,0.8872718686059922,0.8871443537080759,0.7411391933637602,0.8851114411935253,0.8715065829561628,0.83227500956302,0.8771232425906372
2.5,12.5,0.1,3.726653172078671e-07,0.00820849986238988,3.726653172078671e-07,5.714285714285714e-07,4246184819.0,3761288988.0,16748.5,3761305736.5,0.8858043510423091,0.8858082954066536,0.8858082954066536,relapsed,10,0.8746278342230837,0.8892851683552621,0.8352410881951073,0.8915468721345025,0.8896265401439869,0.8856495253846262,0.8791145472233397,0.8861513138371346,0.8761109820377309,0.8859676268159614
2.5,12.75,0.1,2.902320408650404e-07,0.00820849986238988,2.902320408650404e-07,5.714285714285714e-07,4239254532.0,3676886507.0,9504.5,3676896011.5,0.8673427083099241,0.8673449503314702,0.8673449503314702,relapsed,10,0.8815415677967164,0.8855061939897388,0.7993124223857048,0.8666586054992158,0.902620002770421,0.8970800408924418,0.8430459628876517,0.9811510852052204,0.9155144588071074,0.8808790558172926
2.5,13.0,0.1,2.2603294069810546e-07,0.00820849986238988,2.2603294069810546e-07,5.714285714285714e-07,4219355271.0,3670208372.5,12314.0,3670220686.5,0.8698505190415382,0.8698534374968967,0.8698534374968967,relapsed,10,0.8915595360812906,0.8819803768482188,0.8779219127278831,0.8748878734653732,0.8918212594680832,0.8848016143601869,0.893947257635025,0.8885306655105486,0.8778339007098241,0.8020703783319135
2.5,13.25,0.1,1.7603463121561693e-07,0.00820849986238988,1.7603463121561693e-07,5.714285714285714e-07,4189586594.5,3688574151.5,9325.5,3688583477.0,0.8804148257353797,0.8804170516113198,0.8804170516113198,relapsed,10,0.8806552232905535,0.875651160495416,0.8771093686995676,0.8719212268685888,0.8900427764180803,0.8874400765177052,0.8920167077811476,0.8794657237333252,0.8804445839256992,0.8846590379554404
2.5,13.5,0.1,1.3709590863840845e-07,0.00820849986238988,1.3709590863840845e-07,5.714285714285714e-07,4058778497.0,3590685499.0,4866.5,3590690365.5,0.8846714600597235,0.88467265906578,0.88467265906578,relapsed,10,0.8312845226972865,0.8801799074630291,0.8834334617340109,0.8831364380834122,0.9051121036793505,0.8914472824936218,0.8831197654475755,0.8831197212958509,0.889596108603917,0.8843542580142209
2.5,13.75,0.1,1.0677040100347828e-07,0.00820849986238988,1.0677040100347828e-07,5.714285714285714e-07,4152558138.5,3667933986.5,3403.5,3667937390.0,0.8832950350515604,0.883295854666816,0.883295854666816,relapsed,10,0.8851402943603784,0.8802223225309442,0.9043528377069976,0.8821845936293978,0.8751926261920288,0.8787215216756118,0.8534439125167165,0.8761756494889427,0.8863623374360223,0.8806648972363151
2.5,14.0,0.1,8.31528719103568e-08,0.00820849986238988,8.31528719103568e-08,5.714285714285714e-07,4221701929.0,3758531838.0,2832.5,3758534670.5,0.8902883010715748,0.8902889720095158,0.8902889720095158,relapsed,10,0.8786565084504018,0.8710188309637782,0.8950257993400065,0.8823528536582805,0.8795267217205315,0.9125218422507924,0.8823549551099134,0.8898196012953689,0.8757909900903261,0.942891079572977
2.5,14.25,0.1,6.475952175842209e-08,0.00820849986238988,6.475952175842209e-08,5.714285714285714e-07,4176636127.0,3714797118.0,2737.0,3714799855.0,0.8894232116572409,0.8894238669692951,0.8894238669692951,relapsed,10,0.8843380382665562,0.878241384902652,0.8979470858028817,0.8787211323769231,0.880830218846369,0.8881050647624384,0.9209925679283711,0.9339292399137242,0.8735502222612446,0.8959421996356938
2.5,14.5,0.1,5.043476625678881e-08,0.00820849986238988,5.043476625678881e-08,5.714285714285714e-07,4088509710.0,3611916531.0,1660.0,3611918191.0,0.8834310756718247,0.883431481687737,0.883431481687737,relapsed,10,0.8924816753750471,0.8685617966035275,0.8758679845946363,0.891443305908874,0.8836141285018507,0.9016768520341258,0.8823538819984398,0.887825305996553,0.8542547681783481,0.8803565710384227
2.5,14.75,0.1,3.9278635454810394e-08,0.00820849986238988,3.9278635454810394e-08,5.714285714285714e-07,4254497997.0,3759210218.0,1466.5,3759211684.5,0.883584907232476,0.8835852519264918,0.8835852519264918,relapsed,10,0.8884995326316543,0.8736596272850958,0.8771314521147783,0.8818379686285284,0.9450946471206075,0.8887540571969824,0.8854916705666501,0.9030402037812912,0.8801341174749171,0.8893183534005337
2.5,15.0,0.1,3.059023205018258e-08,0.00820849986238988,3.059023205018258e-08,5.714285714285714e-07,4213698177.5,3714846950.5,1085.0,3714848035.5,0.8816120172859723,0.881612274779498,0.881612274779498,relapsed,10,0.8893107284314371,0.8905478052881791,0.8884324086578169,0.8860987109572989,0.8672802502078483,0.8757808013967405,0.8871032538148336,0.8872382565383048,0.8913562752298541,0.885002194034686
2.5,15.25,0.1,2.3823696675018182e-08,0.00820849986238988,2.3823696675018182e-08,5.714285714285714e-07,4212824366.5,3678150013.5,715.0,3678150728.5,0.8730841102107929,0.8730842799306621,0.8730842799306621,relapsed,10,0.8806522974497056,0.898412309378876,0.8871276893845835,0.8918949091965558,0.8839449645784169,0.8925393960505408,0.8742703182271714,0.722951430725429,0.87210451085398,0.86459691223861
2.5,15.5,0.1,1.8553913626159786e-08,0.00820849986238988,1.8553913626159786e-08,5.714285714285714e-07,4185865409.5,3686767250.0,640.0,3686767890.0,0.8807658367688375,0.8807659896643412,0.8807659896643412,relapsed,10,0.891755127695739,0.8788037455651359,0.8813736282588495,0.8748528369187815,0.8599479021764159,0.8798203247957906,0.7610810186551408,0.8757719726084805,0.9359077649237797,0.8912235514010499
2.5,15.75,0.1,1.4449802461092447e-08,0.00820849986238988,1.4449802461092447e-08,5.714285714285714e-07,4130745003.5,3631180097.0,507.0,3631180604.0,0.8790617900459321,0.8790619127840821,0.8790619127840821,relapsed,10,0.895660594557256,0.8692608228192907,0.785488476435937,0.8930681388980463,0.8999343292540771,0.8820500007661702,0.888812236307097,0.9039757364493507,0.875007524307278,0.8752084469311867
2.5,16.0,0.1,1.1253517471925913e-08,0.00820849986238988,1.1253517471925913e-08,5.714285714285714e-07,4203862428.5,3733662507.0,307.5,3733662814.5,0.888150497430104,0.8881505705771219,0.8881505705771219,relapsed,10,0.8884017514942164,0.8808375876986713,0.8868561729437895,0.897501211840373,0.9181104590970804,0.8907743150710784,0.9012904617747172,0.8878984948639695,0.8562387728853971,0.8908121165963866
2.5,16.25,0.1,8.764248219443636e-09,0.00820849986238988,8.764248219443636e-09,5.714285714285714e-07,4146554616.0,3654055854.5,211.5,3654056066.0,0.8812269927424489,0.8812270437486504,0.8812270437486504,relapsed,10,0.882173065015526,0.8827143853958671,0.8897435173505706,0.891672568131573,0.8760619437479051,0.8777072180722058,0.873470843181111,0.8858194384599881,0.8844238517628102,0.8764426027360416
2.5,16.5,0.1,6.82560337633487e-09,0.00820849986238988,6.82560337633487e-09,5.714285714285714e-07,4143206122.5,3677491990.5,108.0,3677492098.5,0.8875957125398847,0.8875957386066544,0.8875957386066544,relapsed,10,0.8739386399081518,0.8875985471256448,0.9038196901842663,0.8797283874550269,0.8831540867594743,0.8334340138494732,0.8816402655877981,0.8826084731729945,0.8635371015313258,0.8924041059526755
2.5,16.75,0.1,5.315785254424422e-09,0.00820849986238988,5.315785254424422e-09,5.714285714285714e-07,4184804956.5,3735553073.5,106.0,3735553179.5,0.8926468765761222,0.892646901905857,0.892646901905857,relapsed,10,0.884461756812209,0.8890997636981587,0.8931131094084623,0.886344568654391,0.9061828502149005,0.875155094434159,0.8744241392150462,0.8628904441199154,0.9298942415119942,0.8803861615518427
2.5,17.0,0.1,4.139937718785167e-09,0.00820849986238988,4.139937718785167e-09,5.714285714285714e-07,4152205753.5,3663769836.0,31.5,3663769867.5,0.8823671208758658,0.8823671284621951,0.8823671284621951,relapsed,10,0.8947680363067527,0.8803551737369356,0.8707535912881496,0.8890897270097272,0.8770070569788342,0.8749602693971721,0.8892182821155228,0.883930320513642,0.8868099827244682,0.8712451688142775
2.5,17.25,0.1,3.2241867372567334e-09,0.00820849986238988,3.2241867372567334e-09,5.714285714285714e-07,4114919050.0,3628171048.0,71.5,3628171119.5,0.881711402803902,0.8817114201796995,0.8817114201796995,relapsed,10,0.8875696993152608,0.889010026440609,0.866239462551381,0.8875796109128711,0.8888699117423194,0.8884794771304504,0.8885299763416376,0.7810148061480928,0.8718416255880562,0.8748581568485664
2.5,17.5,0.1,2.5109991557439817e-09,0.00820849986238988,2.5109991557439817e-09,5.714285714285714e-07,4216960777.0,3728878836.0,34.0,3728878870.0,0.8842574150411644,0.8842574231038431,0.8842574231038431,relapsed,10,0.8850671203847061,0.8776625912211331,0.8275329423303376,0.8800578107653831,0.8898947482630816,0.8868289937840842,0.8888139619021012,0.8790475477020159,0.8769094620827084,0.8905613985536589
2.5,17.75,0.1,1.9555681087850497e-09,0.00820849986238988,1.9555681087850497e-09,5.714285714285714e-07,4231925514.0,3706135215.0,37.0,3706135252.0,0.8757562491918661,0.8757562579349312,0.8757562579349312,relapsed,10,0.8736818853964721,0.8920210298254222,0.8790401184617637,0.8851625078499149,0.8849644597910779,0.8881241679685501,0.877047067889759,0.8983033228905506,0.8759881895167241,0.8853167868258004
2.5,18.0,0.1,1.522997974471263e-09,0.00820849986238988,1.522997974471263e-09,5.714285714285714e-07,4156062236.5,3666734222.0,13.5,3666734235.5,0.8822616249096201,0.8822616281578872,0.8822616281578872,relapsed,10,0.8806582390673441,0.891942396063334,0.8918324619924731,0.876896063799091,0.902733933817963,0.8755304851892489,0.8848887998962167,0.8819564327173226,0.8889977230888618,0.7495928115567257
2.5,18.25,0.1,1.186112015134383e-09,0.00820849986238988,1.186112015134383e-09,5.714285714285714e-07,4243387623.5,3757147424.0,33.5,3757147457.5,0.8854122595807208,0.8854122674753566,0.8854122674753566,relapsed,10,0.8626348726444336,0.9063811266508043,0.8958205503208093,0.8818275870804084,0.9075032302717041,0.889320129648173,0.8821924741615417,0.8823305932137856,0.8781786136916638,0.8745035376168143
2.5,18.5,0.1,9.237449661970595e-10,0.00820849986238988,9.237449661970595e-10,5.714285714285714e-07,4081108114.5,3660303517.0,4.5,3660303521.5,0.8968896226971054,0.896889623799747,0.896889623799747,relapsed,10,0.894342615177929,0.9127390241913257,0.8794851748798614,0.8641015048975544,0.8927423431370484,0.88529143315534,0.8794279653674244,0.8854013090231344,0.8844949743276602,0.9034839624701995
2.5,18.75,0.1,7.194133030325384e-10,0.00820849986238988,7.194133030325384e-10,5.714285714285714e-07,4234680053.0,3702155749.0,7.5,3702155756.5,0.8742468622575771,0.8742468640286671,0.8742468640286671,relapsed,10,0.8932705668597348,0.8882851434923641,0.8786223436932773,0.8760348084580152,0.858324987588261,0.8656029145110976,0.8950817959948195,0.8843599644683481,0.8917683594956217,0.8863540272287685
2.5,19.0,0.1,5.602796437537268e-10,0.00820849986238988,5.602796437537268e-10,5.714285714285714e-07,4275570041.0,3740499497.0,1.5,3740499498.5,0.8748539869844223,0.8748539873352528,0.8748539873352528,relapsed,10,0.8828055818233803,0.8720929650730203,0.9233854512099715,0.8763980507909604,0.8795717758098649,0.897664027752985,0.8824569316666634,0.8823168304301994,0.8793873897723556,0.8167772220556986
