K,Id,Parent,ParentType,N,Ns,Nr,Nq,T
15310,524261,0,S,35,35,0,0,15721
15310,524555,235,S,49,49,0,0,15721
15310,524692,235,S,163,163,0,0,15721
15311,524934,0,S,46,46,0,0,15721
15311,524978,0,S,81,81,0,0,15721
15311,525149,0,S,346,346,0,0,15721
15311,525210,235,S,123,123,0,0,15721
15311,525236,235,S,55,55,0,0,15721
15311,525415,642,S,117,117,0,0,15721
15312,525584,0,S,290,290,0,0,15721
15312,525756,0,S,604,604,0,0,15721
15312,526015,235,S,619,619,0,0,15721
15312,526033,235,S,147,147,0,0,15721
15312,526122,751,S,193,193,0,0,15721
15313,526356,0,S,16,16,0,0,15721
15313,526524,235,S,353,353,0,0,15721
15313,526754,642,S,232,232,0,0,15721
15313,526785,681,S,197,197,0,0,15721
15313,526865,7520,S,443,443,0,0,15721
15314,527270,235,S,38,38,0,0,15721
15314,527335,235,S,731,731,0,0,15721
15314,527441,642,S,90,90,0,0,15721
15315,527560,0,S,33,33,0,0,15721
15315,527567,0,S,11,11,0,0,15721
15315,527675,0,S,883,883,0,0,15721
15315,527845,0,S,67,67,0,0,15721
15315,527856,0,S,316,316,0,0,15721
15315,528105,642,S,199,199,0,0,15721
15316,528240,0,S,272,272,0,0,15721
15316,528253,0,S,326,326,0,0,15721
15316,528310,0,S,195,195,0,0,15721
15316,528320,0,S,435,435,0,0,15721
15316,528647,235,S,259,259,0,0,15721
15317,529115,0,S,9,9,0,0,15721
15317,529212,235,S,20,20,0,0,15721
15317,529251,235,S,6,6,0,0,15721
15317,529346,235,S,682,682,0,0,15721
15317,529379,235,S,210,210,0,0,15721
15317,529462,642,S,746,746,0,0,15721
15317,529523,4241,S,293,293,0,0,15721
15317,529537,4241,S,409,409,0,0,15721
15318,529769,0,S,8,8,0,0,15721
15318,529972,235,S,146,146,0,0,15721
15318,530054,235,S,90,90,0,0,15721
15318,530068,235,S,262,262,0,0,15721
15318,530211,4241,S,1424,1424,0,0,15721
15318,530235,4241,S,528,528,0,0,15721
15319,530438,0,S,1061,1061,0,0,15721
15319,530696,235,S,561,561,0,0,15721
15320,531016,0,S,2,2,0,0,15721
15320,531144,0,S,63,63,0,0,15721
15320,531271,235,S,25,25,0,0,15721
15320,531484,455,S,46,46,0,0,15721
15320,531522,642,S,166,166,0,0,15721
15320,531592,4241,S,184,184,0,0,15721
15320,531596,4241,S,598,598,0,0,15721
15320,531608,4241,S,1056,1056,0,0,15721
15321,532074,235,S,182,182,0,0,15721
15321,532105,235,S,299,299,0,0,15721
15321,532317,4241,S,12,12,0,0,15721
15322,532503,0,S,333,333,0,0,15721
15322,532584,0,S,172,172,0,0,15721
15322,532697,235,S,189,189,0,0,15721
15322,532730,235,S,273,273,0,0,15721
15322,532742,235,S,109,109,0,0,15721
15322,532747,235,S,349,349,0,0,15721
15322,532954,4241,S,108,108,0,0,15721
15323,533005,0,S,14,14,0,0,15721
15323,533313,235,S,950,950,0,0,15721
15323,533497,455,S,350,350,0,0,15721
15323,533498,455,S,1035,1035,0,0,15721
15323,533536,642,S,557,557,0,0,15721
15323,533579,1337,S,11,11,0,0,15721
15324,533761,0,S,274,274,0,0,15721
15324,533986,0,S,259,259,0,0,15721
15324,534041,235,S,907,907,0,0,15721
15324,534089,235,S,104,104,0,0,15721
15324,534130,235,S,1214,1214,0,0,15721
15324,534155,235,S,98,98,0,0,15721
15324,534299,4241,S,844,844,0,0,15721
15324,534306,4241,S,419,419,0,0,15721
15325,534359,0,S,127,127,0,0,15721
15325,534401,0,S,39,39,0,0,15721
15325,534572,0,S,157,157,0,0,15721
15325,534578,0,S,493,493,0,0,15721
15325,534602,0,S,157,157,0,0,15721
15325,534770,235,S,80,80,0,0,15721
15326,535250,0,S,17,17,0,0,15721
15326,535460,235,S,225,225,0,0,15721
15326,535494,235,S,242,242,0,0,15721
15327,535811,0,S,221,221,0,0,15721
15327,535858,0,S,17,17,0,0,15721
15327,535875,0,S,42,42,0,0,15721
15327,535896,0,S,141,141,0,0,15721
15327,536003,0,S,628,628,0,0,15721
15327,536271,1880,S,1022,1022,0,0,15721
15327,536273,1880,S,101,101,0,0,15721
15328,536410,0,S,194,194,0,0,15721
15328,536517,0,S,429,429,0,0,15721
15328,536833,235,S,734,734,0,0,15721
15328,536942,1337,S,151,151,0,0,15721
15328,537007,4241,S,250,250,0,0,15721
15329,537107,0,S,59,59,0,0,15721
15329,537245,0,S,1095,1095,0,0,15721
15329,537476,235,S,128,128,0,0,15721
15329,537541,235,S,411,411,0,0,15721
15329,537580,642,S,113,113,0,0,15721
15329,537707,4646,S,1267,1267,0,0,15721
15330,537872,0,S,387,387,0,0,15721
15330,537899,0,S,60,60,0,0,15721
15330,537948,0,S,239,239,0,0,15721
15330,538134,235,S,190,190,0,0,15721
15330,538158,235,S,160,160,0,0,15721
15330,538182,235,S,440,440,0,0,15721
15330,538255,642,S,86,86,0,0,15721
15330,538296,681,S,102,102,0,0,15721
15330,538383,4241,S,215,215,0,0,15721
15331,538452,0,S,184,184,0,0,15721
15331,538472,0,S,226,226,0,0,15721
15331,538475,0,S,12,12,0,0,15721
15331,538535,0,S,161,161,0,0,15721
15331,538692,0,S,67,67,0,0,15721
15331,538698,235,S,127,127,0,0,15721
15331,538749,235,S,680,680,0,0,15721
15331,538807,235,S,151,151,0,0,15721
15331,538845,235,S,116,116,0,0,15721
15331,538855,235,S,256,256,0,0,15721
15331,539000,4241,S,1469,1469,0,0,15721
15332,539143,0,S,103,103,0,0,15721
15332,539185,0,S,78,78,0,0,15721
15332,539396,235,S,88,88,0,0,15721
15332,539594,235,S,308,308,0,0,15721
15332,539607,455,S,214,214,0,0,15721
15332,539705,4241,S,340,340,0,0,15721
15332,539731,4241,S,85,85,0,0,15721
15332,539770,31264,S,1680,1680,0,0,15721
15333,539897,0,S,268,268,0,0,15721
15333,539940,0,S,403,403,0,0,15721
15333,540235,235,S,258,258,0,0,15721
15333,540248,235,S,108,108,0,0,15721
15333,540339,1337,S,108,108,0,0,15721
15333,540383,4241,S,75,75,0,0,15721
15334,540545,0,S,381,381,0,0,15721
15334,540664,0,S,158,158,0,0,15721
15334,540693,0,S,869,869,0,0,15721
15334,540694,0,S,287,287,0,0,15721
15334,540759,235,S,521,521,0,0,15721
15334,540767,235,S,414,414,0,0,15721
15334,540783,235,S,325,325,0,0,15721
15334,540804,235,S,195,195,0,0,15721
15334,540843,235,S,191,191,0,0,15721
15335,541319,0,S,30,30,0,0,15721
15335,541681,642,S,155,155,0,0,15721
15336,541894,0,S,138,138,0,0,15721
15336,541941,0,S,87,87,0,0,15721
15336,542074,0,S,460,460,0,0,15721
15336,542296,235,S,451,451,0,0,15721
15336,542432,751,S,238,238,0,0,15721
15337,542579,0,S,108,108,0,0,15721
15337,543006,235,S,213,213,0,0,15721
15337,543070,642,S,201,201,0,0,15721
15337,543084,642,S,104,104,0,0,15721
15338,543423,0,S,781,781,0,0,15721
15338,543435,0,S,541,541,0,0,15721
15338,543504,0,S,44,44,0,0,15721
15338,543521,0,S,76,76,0,0,15721
15338,543633,235,S,256,256,0,0,15721
15338,543672,235,S,289,289,0,0,15721
15338,543890,4241,S,177,177,0,0,15721
15339,543972,0,S,48,48,0,0,15721
15339,544117,0,S,290,290,0,0,15721
15339,544552,1337,S,53,53,0,0,15721
15340,544694,0,S,124,124,0,0,15721
15340,545206,642,S,132,132,0,0,15721
15340,545289,4241,S,85,85,0,0,15721
15341,545558,0,S,210,210,0,0,15721
15341,545579,0,S,32,32,0,0,15721
15341,545742,235,S,60,60,0,0,15721
15341,545867,642,S,182,182,0,0,15721
15341,545986,4354,S,148,148,0,0,15721
15342,546223,0,S,100,100,0,0,15721
15342,546456,235,S,58,58,0,0,15721
15342,546491,235,S,124,124,0,0,15721
15342,546575,642,S,77,77,0,0,15721
15342,546610,1880,S,21,21,0,0,15721
15343,546810,0,S,140,140,0,0,15721
15343,546812,0,S,9,9,0,0,15721
15343,546858,0,S,299,299,0,0,15721
15343,546921,0,S,16,16,0,0,15721
15343,547062,235,S,22,22,0,0,15721
15343,547285,2157,S,661,661,0,0,15721
15343,547341,4241,S,2,2,0,0,15721
15343,547350,4241,S,494,494,0,0,15721
15343,547354,4241,S,115,115,0,0,15721
15344,547417,0,S,156,156,0,0,15721
15344,547561,0,S,176,176,0,0,15721
15344,547691,235,S,35,35,0,0,15721
15344,547828,235,S,321,321,0,0,15721
15344,548049,4241,S,133,133,0,0,15721
15345,548101,0,S,459,459,0,0,15721
15345,548241,0,S,193,193,0,0,15721
15345,548246,0,S,73,73,0,0,15721
15345,548411,235,S,43,43,0,0,15721
15345,548614,235,S,330,330,0,0,15721
15345,548634,642,S,1138,1138,0,0,15721
15345,548780,4241,S,373,373,0,0,15721
15346,548877,0,S,461,461,0,0,15721
15346,548894,0,S,232,232,0,0,15721
15346,548945,0,S,99,99,0,0,15721
15346,549016,0,S,316,316,0,0,15721
15346,549080,0,S,314,314,0,0,15721
15346,549341,235,S,249,249,0,0,15721
15346,549477,4241,S,8,8,0,0,15721
15347,549633,0,S,179,179,0,0,15721
15347,549705,0,S,80,80,0,0,15721
15347,550103,642,S,89,89,0,0,15721
15347,550232,192967,S,213,213,0,0,15721
15348,550272,0,S,359,359,0,0,15721
15348,550362,0,S,465,465,0,0,15721
15348,550380,0,S,1613,1613,0,0,15721
15348,550387,0,S,249,249,0,0,15721
15348,550460,0,S,582,582,0,0,15721
15348,550727,235,S,528,528,0,0,15721
15348,550796,455,S,343,343,0,0,15721
15348,550913,4241,S,163,163,0,0,15721
15349,550996,0,S,37,37,0,0,15721
15349,551149,0,S,526,526,0,0,15721
15349,551244,0,S,8,8,0,0,15721
15349,551381,235,S,98,98,0,0,15721
15349,551466,235,S,26,26,0,0,15721
15349,551497,642,S,29,29,0,0,15721
15349,551538,642,S,406,406,0,0,15721
15350,551896,0,S,98,98,0,0,15721
15350,551928,0,S,9,9,0,0,15721
15350,551929,0,S,47,47,0,0,15721
15350,552073,235,S,64,64,0,0,15721
15350,552134,455,S,61,61,0,0,15721
15350,552227,2157,S,564,564,0,0,15721
15350,552304,38518,S,81,81,0,0,15721
15351,552448,0,S,60,60,0,0,15721
15351,552523,0,S,281,281,0,0,15721
15351,552859,642,S,176,176,0,0,15721
15352,553091,0,S,177,177,0,0,15721
15352,553120,0,S,127,127,0,0,15721
15352,553317,0,S,484,484,0,0,15721
15352,553421,235,S,145,145,0,0,15721
15352,553734,4241,S,407,407,0,0,15721
15352,553748,4241,S,140,140,0,0,15721
15353,553905,0,S,35,35,0,0,15721
15353,554173,235,S,233,233,0,0,15721
15353,554269,235,S,130,130,0,0,15721
15353,554373,2157,S,612,612,0,0,15721
15353,554396,4241,S,1586,1586,0,0,15721
15353,554400,4241,S,519,519,0,0,15721
15353,554444,4241,S,108,108,0,0,15721
15354,554509,0,S,71,71,0,0,15721
15354,554567,0,S,349,349,0,0,15721
15354,554874,235,S,145,145,0,0,15721
15354,555103,3394,S,929,929,0,0,15721
15354,555106,4241,S,698,698,0,0,15721
15354,555130,4241,S,240,240,0,0,15721
15354,555152,4241,S,70,70,0,0,15721
15355,555175,0,S,8,8,0,0,15721
15355,555616,235,S,488,488,0,0,15721
15355,555683,235,S,20,20,0,0,15721
15355,555742,455,S,4,4,0,0,15721
15355,555814,681,S,41,41,0,0,15721
15356,556004,0,S,219,219,0,0,15721
15356,556040,0,S,143,143,0,0,15721
15356,556363,235,S,97,97,0,0,15721
15356,556527,642,S,144,144,0,0,15721
15357,556667,0,S,23,23,0,0,15721
15357,556785,0,S,164,164,0,0,15721
15357,556970,0,S,340,340,0,0,15721
15357,556977,0,S,310,310,0,0,15721
15357,557083,235,S,310,310,0,0,15721
15357,557212,235,S,106,106,0,0,15721
15357,557331,4241,S,430,430,0,0,15721
15357,557366,4241,S,179,179,0,0,15721
15358,557692,0,S,7,7,0,0,15721
15358,557814,235,S,444,444,0,0,15721
15359,558171,0,S,612,612,0,0,15721
15359,558292,0,S,99,99,0,0,15721
15359,558346,0,S,241,241,0,0,15721
15359,558597,455,S,11,11,0,0,15721
15359,558660,681,S,107,107,0,0,15721
15359,558729,4241,S,2385,2385,0,0,15721
15360,558767,0,S,252,252,0,0,15721
15360,558974,0,S,240,240,0,0,15721
15360,559133,235,S,19,19,0,0,15721
15360,559136,235,S,150,150,0,0,15721
15360,559220,235,S,464,464,0,0,15721
15360,559430,4241,S,231,231,0,0,15721
15360,559442,4241,S,43,43,0,0,15721
15361,559533,0,S,113,113,0,0,15721
15361,559670,0,S,186,186,0,0,15721
15361,559707,0,S,117,117,0,0,15721
15361,559798,0,S,69,69,0,0,15721
15361,560176,4241,S,577,577,0,0,15721
15361,560206,4241,S,129,129,0,0,15721
15362,560703,235,S,129,129,0,0,15721
15362,560713,235,S,437,437,0,0,15721
15362,560773,235,S,700,700,0,0,15721
15362,560978,4241,S,657,657,0,0,15721
15363,561239,0,S,373,373,0,0,15721
15363,561311,0,S,442,442,0,0,15721
15363,561345,235,S,245,245,0,0,15721
15363,561440,235,S,340,340,0,0,15721
15363,561506,235,S,261,261,0,0,15721
15363,561523,235,S,477,477,0,0,15721
15363,561538,235,S,106,106,0,0,15721
15363,561599,642,S,551,551,0,0,15721
15363,561607,642,S,108,108,0,0,15721
15363,561608,642,S,784,784,0,0,15721
15363,561690,4241,S,83,83,0,0,15721
15363,561723,6319,S,86,86,0,0,15721
15364,561853,0,S,112,112,0,0,15721
15364,561858,0,S,35,35,0,0,15721
15364,561950,0,S,292,292,0,0,15721
15364,562263,235,S,370,370,0,0,15721
15364,562352,642,S,289,289,0,0,15721
15365,562919,235,S,143,143,0,0,15721
15365,562943,235,S,219,219,0,0,15721
15365,563015,235,S,435,435,0,0,15721
15365,563107,1880,S,628,628,0,0,15721
15366,563285,0,S,19,19,0,0,15721
15366,563635,235,S,166,166,0,0,15721
15366,563825,3271,S,201,201,0,0,15721
15367,563970,0,S,127,127,0,0,15721
15367,564192,0,S,201,201,0,0,15721
15367,564234,235,S,147,147,0,0,15721
15367,564359,235,S,600,600,0,0,15721
15367,564426,235,S,577,577,0,0,15721
15367,564439,235,S,267,267,0,0,15721
15367,564497,642,S,67,67,0,0,15721
15368,564665,0,S,77,77,0,0,15721
15368,564887,0,S,13,13,0,0,15721
15368,564973,235,S,244,244,0,0,15721
15368,565115,235,S,250,250,0,0,15721
15369,565367,0,S,102,102,0,0,15721
15369,565668,235,S,780,780,0,0,15721
15369,565707,235,S,260,260,0,0,15721
15370,566263,0,S,33,33,0,0,15721
15370,566293,0,S,16,16,0,0,15721
15370,566384,235,S,919,919,0,0,15721
15370,566456,235,S,197,197,0,0,15721
15370,566484,235,S,1180,1180,0,0,15721
15370,566506,235,S,146,146,0,0,15721
15370,566572,235,S,8,8,0,0,15721
15370,566661,681,S,739,739,0,0,15721
15370,566668,681,S,413,413,0,0,15721
15371,566827,0,S,171,171,0,0,15721
15371,566829,0,S,211,211,0,0,15721
15371,567103,235,S,189,189,0,0,15721
15371,567110,235,S,371,371,0,0,15721
15371,567138,235,S,495,495,0,0,15721
15371,567140,235,S,93,93,0,0,15721
15371,567328,235,S,326,326,0,0,15721
15371,567340,642,S,38,38,0,0,15721
15371,567467,4241,S,540,540,0,0,15721
15371,567506,39183,S,181,181,0,0,15721
15372,567669,0,S,6,6,0,0,15721
15372,567954,235,S,108,108,0,0,15721
15372,567993,235,S,53,53,0,0,15721
15372,568109,642,S,65,65,0,0,15721
15372,568222,4241,S,520,520,0,0,15721
15372,568229,4241,S,110,110,0,0,15721
15373,568295,0,S,51,51,0,0,15721
15373,568439,0,S,66,66,0,0,15721
15373,568569,0,S,88,88,0,0,15721
15373,568664,235,S,190,190,0,0,15721
15373,568804,235,S,119,119,0,0,15721
15373,568822,235,S,308,308,0,0,15721
15373,568978,4241,S,501,501,0,0,15721
15373,569003,4241,S,247,247,0,0,15721
15374,569058,0,S,6,6,0,0,15721
15374,569131,0,S,338,338,0,0,15721
15374,569296,0,S,148,148,0,0,15721
15374,569314,0,S,38,38,0,0,15721
15374,569336,0,S,175,175,0,0,15721
15374,569595,235,S,41,41,0,0,15721
15374,569636,642,S,98,98,0,0,15721
15375,569782,0,S,38,38,0,0,15721
15375,569843,0,S,275,275,0,0,15721
15375,569914,0,S,494,494,0,0,15721
15375,570155,235,S,161,161,0,0,15721
15375,570198,235,S,742,742,0,0,15721
15375,570230,235,S,89,89,0,0,15721
15375,570468,4241,S,952,952,0,0,15721
15376,570857,235,S,155,155,0,0,15721
15376,570865,235,S,450,450,0,0,15721
15376,570958,235,S,104,104,0,0,15721
15377,571232,0,S,681,681,0,0,15721
15377,571315,0,S,186,186,0,0,15721
15377,571331,0,S,126,126,0,0,15721
15377,571477,0,S,60,60,0,0,15721
15377,571595,235,S,284,284,0,0,15721
15377,571612,235,S,56,56,0,0,15721
15377,571753,642,S,374,374,0,0,15721
15377,571822,1880,S,549,549,0,0,15721
15377,571827,1880,S,102,102,0,0,15721
15377,571879,4241,S,204,204,0,0,15721
15378,571929,0,S,120,120,0,0,15721
15378,571976,0,S,325,325,0,0,15721
15378,572145,0,S,545,545,0,0,15721
15378,572151,0,S,200,200,0,0,15721
15378,572162,0,S,148,148,0,0,15721
15378,572200,0,S,207,207,0,0,15721
15378,572361,235,S,84,84,0,0,15721
15379,572728,0,S,776,776,0,0,15721
15379,572849,0,S,187,187,0,0,15721
15379,573387,31264,S,214,214,0,0,15721
15380,573620,0,S,35,35,0,0,15721
15380,573995,642,S,228,228,0,0,15721
15380,574026,1337,S,215,215,0,0,15721
15380,574030,1880,S,28,28,0,0,15721
15380,574106,4646,S,123,123,0,0,15721
15381,574166,0,S,127,127,0,0,15721
15381,574210,0,S,95,95,0,0,15721
15381,574243,0,S,279,279,0,0,15721
15381,574244,0,S,19,19,0,0,15721
15381,574313,0,S,76,76,0,0,15721
15381,574686,642,S,798,798,0,0,15721
15381,574804,4241,S,140,140,0,0,15721
15382,574857,0,S,630,630,0,0,15721
15382,574913,0,S,313,313,0,0,15721
15382,575097,235,S,32,32,0,0,15721
15382,575120,235,S,57,57,0,0,15721
15382,575165,235,S,248,248,0,0,15721
15382,575167,235,S,346,346,0,0,15721
15383,575595,0,S,267,267,0,0,15721
15383,575621,0,S,110,110,0,0,15721
15383,575660,0,S,354,354,0,0,15721
15383,575787,0,S,44,44,0,0,15721
15383,575847,235,S,151,151,0,0,15721
15383,575949,235,S,568,568,0,0,15721
15383,575959,235,S,507,507,0,0,15721
15383,576066,642,S,647,647,0,0,15721
15383,576114,642,S,753,753,0,0,15721
15383,576169,4241,S,606,606,0,0,15721
15384,576334,0,S,31,31,0,0,15721
15384,576433,0,S,473,473,0,0,15721
15384,576585,0,S,238,238,0,0,15721
15384,576642,235,S,246,246,0,0,15721
15384,576655,235,S,28,28,0,0,15721
15384,576746,235,S,138,138,0,0,15721
15384,576861,642,S,60,60,0,0,15721
15384,576990,4241,S,130,130,0,0,15721
15384,577000,92722,S,97,97,0,0,15721
15385,577131,0,S,46,46,0,0,15721
15385,577197,0,S,42,42,0,0,15721
15385,577541,235,S,331,331,0,0,15721
15385,577607,642,S,748,748,0,0,15721
15385,577678,4241,S,1205,1205,0,0,15721
15386,577876,0,S,880,880,0,0,15721
15386,578036,0,S,540,540,0,0,15721
15386,578037,0,S,526,526,0,0,15721
15386,578100,235,S,77,77,0,0,15721
15386,578172,235,S,280,280,0,0,15721
15386,578173,235,S,108,108,0,0,15721
15386,578213,235,S,294,294,0,0,15721
15386,578247,235,S,111,111,0,0,15721
15386,578262,235,S,611,611,0,0,15721
15386,578263,235,S,201,201,0,0,15721
15386,578274,235,S,135,135,0,0,15721
15386,578400,4241,S,586,586,0,0,15721
15387,578527,0,S,109,109,0,0,15721
15387,578669,0,S,487,487,0,0,15721
15387,579007,235,S,363,363,0,0,15721
15387,579020,235,S,336,336,0,0,15721
15387,579136,4241,S,515,515,0,0,15721
15388,579400,0,S,113,113,0,0,15721
15388,579445,0,S,63,63,0,0,15721
15388,579628,235,S,363,363,0,0,15721
15388,579647,235,S,6,6,0,0,15721
15388,579665,235,S,648,648,0,0,15721
15388,579713,235,S,5,5,0,0,15721
15389,580136,0,S,3,3,0,0,15721
15389,580197,0,S,328,328,0,0,15721
15389,580276,0,S,434,434,0,0,15721
15389,580319,0,S,66,66,0,0,15721
15389,580400,235,S,54,54,0,0,15721
15389,580566,455,S,97,97,0,0,15721
15389,580623,642,S,267,267,0,0,15721
15389,580712,4241,S,316,316,0,0,15721
15389,580741,110095,S,303,303,0,0,15721
15390,580805,0,S,207,207,0,0,15721
15390,580833,0,S,1154,1154,0,0,15721
15390,580984,0,S,382,382,0,0,15721
15390,581093,235,S,11,11,0,0,15721
15390,581156,235,S,155,155,0,0,15721
15390,581208,235,S,166,166,0,0,15721
15390,581231,235,S,342,342,0,0,15721
15390,581326,455,S,330,330,0,0,15721
15390,581372,642,S,711,711,0,0,15721
15390,581398,681,S,137,137,0,0,15721
15391,581584,0,S,77,77,0,0,15721
15391,581624,0,S,93,93,0,0,15721
15391,581627,0,S,254,254,0,0,15721
15391,581833,0,S,4,4,0,0,15721
15391,582094,235,S,340,340,0,0,15721
15391,582133,455,S,264,264,0,0,15721
15391,582150,642,S,186,186,0,0,15721
15391,582159,642,S,81,81,0,0,15721
15391,582236,4241,S,599,599,0,0,15721
15392,582337,0,S,20,20,0,0,15721
15392,582342,0,S,233,233,0,0,15721
15392,582375,0,S,185,185,0,0,15721
15392,582447,0,S,249,249,0,0,15721
15392,582507,0,S,30,30,0,0,15721
15392,582576,0,S,78,78,0,0,15721
15392,582818,235,S,400,400,0,0,15721
15392,582906,455,S,1,1,0,0,15721
15392,582957,642,S,137,137,0,0,15721
15392,583037,4241,S,211,211,0,0,15721
15392,583044,4241,S,125,125,0,0,15721
15393,583241,0,S,301,301,0,0,15721
15393,583249,0,S,231,231,0,0,15721
15393,583260,0,S,238,238,0,0,15721
15393,583412,235,S,764,764,0,0,15721
15393,583534,235,S,47,47,0,0,15721
15393,583539,235,S,255,255,0,0,15721
15393,583770,4241,S,83,83,0,0,15721
15394,583924,0,S,27,27,0,0,15721
15394,584071,0,S,550,550,0,0,15721
15394,584124,0,S,219,219,0,0,15721
15394,584150,235,S,110,110,0,0,15721
15394,584172,235,S,541,541,0,0,15721
15394,584201,235,S,192,192,0,0,15721
15394,584206,235,S,33,33,0,0,15721
15394,584211,235,S,33,33,0,0,15721
15394,584285,235,S,206,206,0,0,15721
15394,584342,235,S,135,135,0,0,15721
15394,584417,642,S,231,231,0,0,15721
15394,584459,1880,S,146,146,0,0,15721
15395,584577,0,S,384,384,0,0,15721
15395,584598,0,S,124,124,0,0,15721
15395,584913,235,S,166,166,0,0,15721
15395,584946,235,S,332,332,0,0,15721
15395,584974,235,S,619,619,0,0,15721
15395,585112,235,S,504,504,0,0,15721
15395,585201,681,S,2,2,0,0,15721
15395,585276,4241,S,102,102,0,0,15721
15395,585296,4241,S,276,276,0,0,15721
15396,585355,0,S,47,47,0,0,15721
15396,585357,0,S,253,253,0,0,15721
15396,585381,0,S,43,43,0,0,15721
15396,585476,0,S,17,17,0,0,15721
15396,585483,0,S,20,20,0,0,15721
15396,585570,0,S,349,349,0,0,15721
15396,585741,235,S,57,57,0,0,15721
15396,586068,4241,S,13,13,0,0,15721
15397,586233,0,S,236,236,0,0,15721
15397,586394,0,S,126,126,0,0,15721
15397,586547,235,S,369,369,0,0,15721
15397,586573,235,S,312,312,0,0,15721
15397,586815,28561,S,213,213,0,0,15721
15398,586922,0,S,68,68,0,0,15721
15398,586971,0,S,210,210,0,0,15721
15398,586990,0,S,14,14,0,0,15721
15398,587175,235,S,38,38,0,0,15721
15398,587177,235,S,235,235,0,0,15721
15398,587245,235,S,155,155,0,0,15721
15398,587330,235,S,50,50,0,0,15721
15398,587404,642,S,263,263,0,0,15721
15398,587574,4241,S,67,67,0,0,15721
15399,587737,0,S,78,78,0,0,15721
15399,587785,0,S,19,19,0,0,15721
15399,587957,235,S,205,205,0,0,15721
15399,588008,235,S,155,155,0,0,15721
15399,588140,235,S,63,63,0,0,15721
15399,588194,642,S,661,661,0,0,15721
15399,588220,642,S,7,7,0,0,15721
15399,588234,681,S,308,308,0,0,15721
15400,588517,0,S,413,413,0,0,15721
15400,588526,0,S,222,222,0,0,15721
15400,588542,0,S,286,286,0,0,15721
15400,588683,235,S,452,452,0,0,15721
15400,588812,235,S,24,24,0,0,15721
15400,588864,235,S,271,271,0,0,15721
15401,589108,0,S,420,420,0,0,15721
15401,589317,0,S,57,57,0,0,15721
15401,589358,0,S,350,350,0,0,15721
15401,589446,235,S,333,333,0,0,15721
15401,589472,235,S,1605,1605,0,0,15721
15401,589593,235,S,393,393,0,0,15721
15401,589655,235,S,181,181,0,0,15721
15401,589662,235,S,624,624,0,0,15721
15401,589745,642,S,287,287,0,0,15721
15401,589836,4241,S,281,281,0,0,15721
15402,589929,0,S,9,9,0,0,15721
15402,590063,0,S,763,763,0,0,15721
15402,590083,0,S,184,184,0,0,15721
15402,590239,235,S,234,234,0,0,15721
15402,590311,235,S,142,142,0,0,15721
15402,590365,235,S,515,515,0,0,15721
15402,590374,235,S,297,297,0,0,15721
15402,590379,235,S,424,424,0,0,15721
15402,590384,235,S,874,874,0,0,15721
15402,590428,235,S,275,275,0,0,15721
15402,590539,681,S,311,311,0,0,15721
15403,590817,0,S,596,596,0,0,15721
15403,590867,0,S,3,3,0,0,15721
15403,591090,235,S,68,68,0,0,15721
15403,591373,4241,S,483,483,0,0,15721
15404,591489,0,S,140,140,0,0,15721
15404,591491,0,S,72,72,0,0,15721
15404,591513,0,S,217,217,0,0,15721
15404,591593,0,S,201,201,0,0,15721
15404,591654,0,S,246,246,0,0,15721
15404,592081,642,S,353,353,0,0,15721
15404,592116,2191,S,787,787,0,0,15721
15404,592177,4241,S,596,596,0,0,15721
15404,592195,54580,S,1332,1332,0,0,15721
15405,592272,0,S,456,456,0,0,15721
15405,592318,0,S,581,581,0,0,15721
15405,592347,0,S,220,220,0,0,15721
15405,592468,0,S,121,121,0,0,15721
15405,592642,235,S,41,41,0,0,15721
15405,592648,235,S,73,73,0,0,15721
15405,592655,235,S,413,413,0,0,15721
15405,592864,4241,S,530,530,0,0,15721
15405,592902,4241,S,70,70,0,0,15721
15406,593044,0,S,156,156,0,0,15721
15406,593123,0,S,101,101,0,0,15721
15406,593602,4241,S,272,272,0,0,15721
15406,593622,4241,S,463,463,0,0,15721
15407,593898,0,S,4,4,0,0,15721
15407,594361,681,S,109,109,0,0,15721
15408,594522,0,S,50,50,0,0,15721
15408,594534,0,S,199,199,0,0,15721
15408,594545,0,S,321,321,0,0,15721
15408,594583,0,S,163,163,0,0,15721
15408,594669,0,S,11,11,0,0,15721
15408,594699,0,S,184,184,0,0,15721
15408,594910,235,S,166,166,0,0,15721
15408,595088,235,S,262,262,0,0,15721
15408,595290,4241,S,228,228,0,0,15721
15409,595366,0,S,75,75,0,0,15721
15409,595378,0,S,732,732,0,0,15721
15409,595400,0,S,499,499,0,0,15721
15409,595454,0,S,207,207,0,0,15721
15409,595621,0,S,34,34,0,0,15721
15409,595641,0,S,266,266,0,0,15721
15409,595653,235,S,112,112,0,0,15721
15409,595712,235,S,50,50,0,0,15721
15409,595801,235,S,144,144,0,0,15721
15409,595820,235,S,166,166,0,0,15721
15409,596008,4241,S,427,427,0,0,15721
15409,596045,4241,S,717,717,0,0,15721
15410,596124,0,S,587,587,0,0,15721
15410,596194,0,S,111,111,0,0,15721
15410,596269,0,S,62,62,0,0,15721
15410,596300,0,S,323,323,0,0,15721
15410,596397,0,S,252,252,0,0,15721
15410,596473,235,S,9,9,0,0,15721
15410,596645,235,S,575,575,0,0,15721
15410,596772,2157,S,191,191,0,0,15721
